,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
4330,frozenset({'?a dbo:producer ?b'}),"frozenset({('?a dbo:musicalArtist ?b', '?a dbo:musicalBand ?b')})",191958.0,43043.0,7762.0,0.04043592869273487,9.394310037110534e-07,-8262440432.0,-44855.78533735803
4331,"frozenset({('?a dbo:musicalArtist ?b', '?a dbo:musicalBand ?b')})",frozenset({'?a dbo:producer ?b'}),43043.0,191958.0,7762.0,0.18033129661036637,9.394310037110533e-07,-8262440432.0,-234188.5193446898
4332,frozenset({'?a dbo:subsequentWork ?b'}),"frozenset({('?a dbo:musicalArtist ?b', '?a dbo:musicalBand ?b')})",125697.0,43043.0,165.0,0.0013126804935678655,3.0496956382405165e-08,-5410375806.0,-43098.574658254474
4333,"frozenset({('?a dbo:musicalArtist ?b', '?a dbo:musicalBand ?b')})",frozenset({'?a dbo:subsequentWork ?b'}),43043.0,125697.0,165.0,0.003833375926399182,3.0496956382405165e-08,-5410375806.0,-126179.69420215495
4334,frozenset({'?a dbo:recordLabel ?b'}),"frozenset({('?a dbo:musicalArtist ?b', '?a dbo:musicalBand ?b')})",221468.0,43043.0,115.0,0.0005192623765058609,1.2063805415650883e-08,-9532647009.0,-43064.3617028005
4335,"frozenset({('?a dbo:musicalArtist ?b', '?a dbo:musicalBand ?b')})",frozenset({'?a dbo:recordLabel ?b'}),43043.0,221468.0,115.0,0.0026717468577933693,1.2063805415650881e-08,-9532647009.0,-222060.2888790533
4336,frozenset({'?a dbo:musicalArtist ?b'}),frozenset({'?a dbo:subsequentWork.dbo:producer ?b'}),43043.0,95536.0,5296.0,0.12303975094672769,1.2878888685597857e-06,-4112150752.0,-108938.80321614962
4337,frozenset({'?a dbo:subsequentWork.dbo:producer ?b'}),frozenset({'?a dbo:musicalArtist ?b'}),95536.0,43043.0,5296.0,0.05543460056941886,1.2878888685597857e-06,-4112150752.0,-45568.04645390071
4338,frozenset({'?a dbo:subsequentWork.dbo:musicalArtist ?b'}),frozenset({'?a dbo:musicalArtist ?b'}),27498.0,43043.0,23885.0,0.8686086260818968,2.018002058596977e-05,-1183572529.0,-327586.1931912537
4339,frozenset({'?a dbo:musicalArtist ?b'}),frozenset({'?a dbo:subsequentWork.dbo:musicalArtist ?b'}),43043.0,27498.0,23885.0,0.5549102060729968,2.018002058596977e-05,-1183572529.0,-61778.54530744337
4340,frozenset({'?a dbo:musicalArtist ?b'}),frozenset({'?a dbo:producer.dbo:associatedMusicalArtist ?b'}),43043.0,391222.0,7059.0,0.16399879190576866,4.191962412792958e-07,-16839361487.0,-467967.0270953757
4341,frozenset({'?a dbo:producer.dbo:associatedMusicalArtist ?b'}),frozenset({'?a dbo:musicalArtist ?b'}),391222.0,43043.0,7059.0,0.018043463813384727,4.1919624127929574e-07,-16839361487.0,-43832.89729619979
4342,frozenset({'?a dbo:subsequentWork.dbo:writer ?b'}),frozenset({'?a dbo:musicalArtist ?b'}),39184.0,43043.0,6823.0,0.17412719477337688,4.0454242216708144e-06,-1686590089.0,-52116.98427119063
4343,frozenset({'?a dbo:musicalArtist ?b'}),frozenset({'?a dbo:subsequentWork.dbo:writer ?b'}),43043.0,39184.0,6823.0,0.1585159027019492,4.0454242216708144e-06,-1686590089.0,-46564.15982882385
4344,frozenset({'?a dbo:subsequentWork.dbo:musicalBand ?b'}),frozenset({'?a dbo:musicalArtist ?b'}),27498.0,43043.0,23885.0,0.8686086260818968,2.018002058596977e-05,-1183572529.0,-327586.1931912537
4345,frozenset({'?a dbo:musicalArtist ?b'}),frozenset({'?a dbo:subsequentWork.dbo:musicalBand ?b'}),43043.0,27498.0,23885.0,0.5549102060729968,2.018002058596977e-05,-1183572529.0,-61778.54530744337
4346,frozenset({'?a dbo:timeZone ?b'}),frozenset({'?a dbo:state.dbo:state ?b'}),197860.0,283.0,156.0,0.0007884362680683311,2.78599388010011e-06,-55994224.0,-282.2225144660705
4347,frozenset({'?a dbo:state.dbo:state ?b'}),frozenset({'?a dbo:timeZone ?b'}),283.0,197860.0,156.0,0.5512367491166078,2.7859938801001103e-06,-55994224.0,-440898.40157480317
4348,frozenset({'?a dbo:timeZone ?b'}),frozenset({'?a dbo:leaderName.dbo:timeZone ?b'}),197860.0,200.0,185.0,0.0009350045486707773,4.675022743353887e-06,-39571815.0,-199.18624004047047
4349,frozenset({'?a dbo:leaderName.dbo:timeZone ?b'}),frozenset({'?a dbo:timeZone ?b'}),200.0,197860.0,185.0,0.925,4.675022743353887e-06,-39571815.0,-2638120.0000000014
4350,frozenset({'?a dbo:timeZone ?b'}),frozenset({'?a dbo:region.dbo:state ?b'}),197860.0,6191.0,158.0,0.0007985444253512584,1.2898472384933911e-07,-1224951102.0,-6194.946940344558
4351,frozenset({'?a dbo:region.dbo:state ?b'}),frozenset({'?a dbo:timeZone ?b'}),6191.0,197860.0,158.0,0.02552091746083024,1.2898472384933911e-07,-1224951102.0,-203040.7871705619
4352,frozenset({'?a dbo:timeZone ?b'}),frozenset({'?a dbo:daylightSavingTimeZone ?b'}),197860.0,4836.0,2933.0,0.014823612655412918,3.065263162823184e-06,-956848027.0,-4907.750593812042
4353,frozenset({'?a dbo:daylightSavingTimeZone ?b'}),frozenset({'?a dbo:timeZone ?b'}),4836.0,197860.0,2933.0,0.6064929693961952,3.0652631628231844e-06,-956848027.0,-502809.3137151866
4354,"frozenset({('?a dbo:timeZone ?b', '?a dbo:daylightSavingTimeZone ?b')})",frozenset({'?a dbo:state ?b'}),2933.0,49209.0,156.0,0.05318786225707467,1.080856393283234e-06,-144329841.0,-51972.29528267915
4355,frozenset({'?a dbo:state ?b'}),"frozenset({('?a dbo:timeZone ?b', '?a dbo:daylightSavingTimeZone ?b')})",49209.0,2933.0,156.0,0.0031701518014997255,1.080856393283234e-06,-144329841.0,-2941.324444988074
4356,"frozenset({('?a dbo:timeZone ?b', '?a dbo:daylightSavingTimeZone ?b')})",frozenset({'?a dbo:region ?b'}),2933.0,65129.0,158.0,0.05386975792703717,8.271239835869915e-07,-191023199.0,-68836.18882882883
4357,frozenset({'?a dbo:region ?b'}),"frozenset({('?a dbo:timeZone ?b', '?a dbo:daylightSavingTimeZone ?b')})",65129.0,2933.0,158.0,0.002425954643860646,8.271239835869915e-07,-191023199.0,-2939.13019654923
4358,frozenset({'?a dbo:timeZone ?b'}),frozenset({'?a dbo:municipality.dbo:daylightSavingTimeZone ?b'}),197860.0,306.0,144.0,0.0007277873243707673,2.378389948924076e-06,-60545016.0,-305.222136802282
4359,frozenset({'?a dbo:municipality.dbo:daylightSavingTimeZone ?b'}),frozenset({'?a dbo:timeZone ?b'}),306.0,197860.0,144.0,0.47058823529411764,2.378389948924076e-06,-60545016.0,-373733.6666666667
4360,frozenset({'?a dbo:timeZone ?b'}),frozenset({'?a dbo:daylightSavingTimeZone.dbo:state ?b'}),197860.0,158.0,158.0,0.0007985444253512584,5.054078641463661e-06,-31261722.0,-157.12547166948235
4361,frozenset({'?a dbo:daylightSavingTimeZone.dbo:state ?b'}),frozenset({'?a dbo:timeZone ?b'}),158.0,197860.0,158.0,1.0,5.054078641463661e-06,-31261722.0,inf
4362,frozenset({'?a dbo:timeZone ?b'}),frozenset({'?a dbo:country ?b'}),197860.0,584947.0,492.0,0.0024866066916001215,4.250994862098825e-09,-115737612928.0,-586404.1564995339
4363,frozenset({'?a dbo:country ?b'}),frozenset({'?a dbo:timeZone ?b'}),584947.0,197860.0,492.0,0.0008411018434148734,4.2509948620988246e-09,-115737612928.0,-198025.55966327604
4364,frozenset({'?a dbo:sourceMountain ?b'}),frozenset({'?a dbo:leftTributary ?b'}),4660.0,4182.0,162.0,0.03476394849785408,8.31275669484794e-06,-19487958.0,-4331.582925744776
4365,frozenset({'?a dbo:leftTributary ?b'}),frozenset({'?a dbo:sourceMountain ?b'}),4182.0,4660.0,162.0,0.03873744619799139,8.312756694847938e-06,-19487958.0,-4846.750746268656
4366,"frozenset({('?a dbo:leftTributary ?b', '?a dbo:sourceMountain ?b')})",frozenset({'?a dbo:sourcePlace ?b'}),162.0,4660.0,162.0,1.0,0.00021459227467811158,-754758.0,inf
4367,frozenset({'?a dbo:sourcePlace ?b'}),"frozenset({('?a dbo:leftTributary ?b', '?a dbo:sourceMountain ?b')})",4660.0,162.0,162.0,0.03476394849785408,0.0002145922746781116,-754758.0,-166.79857714539796
4368,frozenset({'?b dbo:leftTributary ?a'}),frozenset({'?a dbo:riverMouth ?b'}),4182.0,16298.0,3416.0,0.8168340506934482,5.0118667977263966e-05,-68154820.0,-88973.96083550916
4369,frozenset({'?a dbo:riverMouth ?b'}),frozenset({'?b dbo:leftTributary ?a'}),16298.0,4182.0,3416.0,0.2095962694809179,5.011866797726396e-05,-68154820.0,-5289.701754385965
4370,frozenset({'?a dbo:riverMouth.dbo:state ?b'}),frozenset({'?a dbo:state ?b'}),3029.0,49209.0,876.0,0.28920435787388576,5.877062282791476e-06,-149053185.0,-69229.462145843
4371,frozenset({'?a dbo:state ?b'}),frozenset({'?a dbo:riverMouth.dbo:state ?b'}),49209.0,3029.0,876.0,0.017801621654575384,5.877062282791477e-06,-149053185.0,-3082.88026813978
4372,frozenset({'?a dbo:timeZone ?b'}),frozenset({'?a dbo:state ?b'}),197860.0,49209.0,160.0,0.0008086525826341858,1.6433022061699805e-08,-9736492580.0,-49247.8243803743
4373,frozenset({'?a dbo:state ?b'}),frozenset({'?a dbo:timeZone ?b'}),49209.0,197860.0,160.0,0.0032514377451279236,1.6433022061699805e-08,-9736492580.0,-198504.42477930232
4374,"frozenset({('?a dbo:timeZone ?b', '?a dbo:state ?b')})",frozenset({'?a dbo:daylightSavingTimeZone ?b'}),160.0,4836.0,156.0,0.975,0.00020161290322580645,-773604.0,-193399.99999999983
4375,frozenset({'?a dbo:daylightSavingTimeZone ?b'}),"frozenset({('?a dbo:timeZone ?b', '?a dbo:state ?b')})",4836.0,160.0,156.0,0.03225806451612903,0.00020161290322580645,-773604.0,-164.29999999999998
4376,"frozenset({('?a dbo:timeZone ?b', '?a dbo:state ?b')})",frozenset({'?a dbo:region ?b'}),160.0,65129.0,156.0,0.975,1.4970289732684365e-05,-10420484.0,-2605119.9999999977
4377,frozenset({'?a dbo:region ?b'}),"frozenset({('?a dbo:timeZone ?b', '?a dbo:state ?b')})",65129.0,160.0,156.0,0.0023952463572294983,1.4970289732684365e-05,-10420484.0,-159.38175857663953
4378,frozenset({'?a dbo:timeZone ?b'}),frozenset({'?a dbo:part.dbo:timeZone ?b'}),197860.0,1230.0,719.0,0.0036338825432123724,2.9543760513921725e-06,-243367081.0,-1233.4823299060065
4379,frozenset({'?a dbo:part.dbo:timeZone ?b'}),frozenset({'?a dbo:timeZone ?b'}),1230.0,197860.0,719.0,0.5845528455284553,2.954376051392173e-06,-243367081.0,-476255.5185909981
4380,frozenset({'?a dbo:party.dbo:leader ?b'}),frozenset({'?a dbo:primeMinister ?b'}),13587.0,6900.0,417.0,0.030691101788474277,4.447985766445548e-06,-93749883.0,-7117.442141230068
4381,frozenset({'?a dbo:primeMinister ?b'}),frozenset({'?a dbo:party.dbo:leader ?b'}),6900.0,13587.0,417.0,0.06043478260869565,4.447985766445547e-06,-93749883.0,-14459.879685330865
4382,frozenset({'?a dbo:party.dbo:leader ?b'}),frozenset({'?a dbo:successor ?b'}),13587.0,60584.0,246.0,0.0181055420622654,2.9885022550946456e-07,-823154562.0,-61700.11400944457
4383,frozenset({'?a dbo:successor ?b'}),frozenset({'?a dbo:party.dbo:leader ?b'}),60584.0,13587.0,246.0,0.004060478013997095,2.9885022550946456e-07,-823154562.0,-13641.390566475522
4384,frozenset({'?b dbo:party.dbo:leader ?a'}),frozenset({'?a dbo:successor ?b'}),13587.0,60584.0,176.0,0.012953558548612644,2.1381154345392585e-07,-823154632.0,-61378.06435016032
4385,frozenset({'?a dbo:successor ?b'}),frozenset({'?b dbo:party.dbo:leader ?a'}),60584.0,13587.0,176.0,0.0029050574409084907,2.1381154345392585e-07,-823154632.0,-13625.58310157595
4386,frozenset({'?a dbo:owner ?b'}),frozenset({'?a dbo:type.dbo:owner ?b'}),37222.0,636.0,269.0,0.007226908817366074,1.1363064178248544e-05,-23672923.0,-639.6224934376099
4387,frozenset({'?a dbo:type.dbo:owner ?b'}),frozenset({'?a dbo:owner ?b'}),636.0,37222.0,269.0,0.4229559748427673,1.1363064178248544e-05,-23672923.0,-64502.877384196196
4388,frozenset({'?a dbo:birthPlace ?b'}),frozenset({'?a dbo:billed.dbo:country ?b'}),768759.0,491.0,107.0,0.00013918536238274933,2.834732431420557e-07,-377460562.0,-490.06821032144586
4389,frozenset({'?a dbo:billed.dbo:country ?b'}),frozenset({'?a dbo:birthPlace ?b'}),491.0,768759.0,107.0,0.21792260692464357,2.834732431420557e-07,-377460562.0,-982969.2135416667
4390,frozenset({'?a dbo:musicalBand ?b'}),frozenset({'?a dbo:subsequentWork.dbo:artist ?b'}),43043.0,73419.0,1119.0,0.02599725855539809,3.5409442454130527e-07,-3160172898.0,-75377.61124892664
4391,frozenset({'?a dbo:subsequentWork.dbo:artist ?b'}),frozenset({'?a dbo:musicalBand ?b'}),73419.0,43043.0,1119.0,0.015241286315531403,3.5409442454130527e-07,-3160172898.0,-43708.16871369295
4392,frozenset({'?a dbo:recordLabel ?b'}),frozenset({'?a dbo:subsequentWork.dbo:artist ?b'}),221468.0,73419.0,429.0,0.0019370744306175158,2.6383830215850338e-08,-16259958663.0,-73560.49214844439
4393,frozenset({'?a dbo:subsequentWork.dbo:artist ?b'}),frozenset({'?a dbo:recordLabel ?b'}),73419.0,221468.0,429.0,0.005843174110243942,2.6383830215850334e-08,-16259958663.0,-222768.67616111797
4394,frozenset({'?a dbo:militaryBranch.dbo:garrison ?b'}),frozenset({'?a dbo:country ?b'}),14320.0,584947.0,122.0,0.008519553072625698,1.4564658118813667e-08,-8376440918.0,-589972.3003239894
4395,frozenset({'?a dbo:country ?b'}),frozenset({'?a dbo:militaryBranch.dbo:garrison ?b'}),584947.0,14320.0,122.0,0.00020856590426141173,1.4564658118813667e-08,-8376440918.0,-14321.987078185783
4396,frozenset({'?a dbo:owner ?b'}),frozenset({'?a dbo:broadcastNetwork.dbo:owningCompany ?b'}),37222.0,8119.0,161.0,0.004325398957605717,5.327502103221723e-07,-302205257.0,-8153.266128814657
4397,frozenset({'?a dbo:broadcastNetwork.dbo:owningCompany ?b'}),frozenset({'?a dbo:owner ?b'}),8119.0,37222.0,161.0,0.019830028328611898,5.327502103221723e-07,-302205257.0,-37974.026011560694
4398,frozenset({'?a dbo:owningCompany ?b'}),frozenset({'?a dbo:broadcastNetwork.dbo:owningCompany ?b'}),9464.0,8119.0,581.0,0.0613905325443787,7.561341611575157e-06,-76837635.0,-8648.964539007091
4399,frozenset({'?a dbo:broadcastNetwork.dbo:owningCompany ?b'}),frozenset({'?a dbo:owningCompany ?b'}),8119.0,9464.0,581.0,0.07156053701194728,7.561341611575157e-06,-76837635.0,-10192.37158397453
4400,frozenset({'?a dbo:child.dbo:birthPlace ?b'}),frozenset({'?a dbo:birthPlace ?b'}),5593.0,768759.0,1355.0,0.24226711961380296,3.1514053118572004e-07,-4299667732.0,-1014550.140160453
4401,frozenset({'?a dbo:birthPlace ?b'}),frozenset({'?a dbo:child.dbo:birthPlace ?b'}),768759.0,5593.0,1355.0,0.0017625809909217324,3.151405311857201e-07,-4299667732.0,-5601.873756196215
4402,frozenset({'?a dbo:child.dbo:birthPlace ?b'}),frozenset({'?a dbo:residence ?b'}),5593.0,35954.0,241.0,0.04308957625603433,1.198464044502262e-06,-201090481.0,-37571.959828101644
4403,frozenset({'?a dbo:residence ?b'}),frozenset({'?a dbo:child.dbo:birthPlace ?b'}),35954.0,5593.0,241.0,0.006703009400901151,1.198464044502262e-06,-201090481.0,-5629.736174502283
4404,frozenset({'?a dbo:child.dbo:birthPlace ?b'}),frozenset({'?a dbo:deathPlace ?b'}),5593.0,199776.0,935.0,0.16717325227963525,8.368034812972292e-07,-1117346233.0,-239875.8211678832
4405,frozenset({'?a dbo:deathPlace ?b'}),frozenset({'?a dbo:child.dbo:birthPlace ?b'}),199776.0,5593.0,935.0,0.004680241870895403,8.368034812972292e-07,-1117346233.0,-5618.294979405656
4406,frozenset({'?a dbo:previousWork.dbo:nonFictionSubject ?b'}),frozenset({'?a dbo:nonFictionSubject ?b'}),334.0,3513.0,135.0,0.4041916167664671,0.00011505596833659751,-1173207.0,-5894.51256281407
4407,frozenset({'?a dbo:nonFictionSubject ?b'}),frozenset({'?a dbo:previousWork.dbo:nonFictionSubject ?b'}),3513.0,334.0,135.0,0.03842869342442357,0.00011505596833659753,-1173207.0,-346.3081705150977
4408,frozenset({'?a dbo:leftTributary.dbo:country ?b'}),frozenset({'?a dbo:country ?b'}),1602.0,584947.0,1538.0,0.9600499375780275,1.641259699730108e-06,-937083556.0,-14641929.562500006
4409,frozenset({'?a dbo:country ?b'}),frozenset({'?a dbo:leftTributary.dbo:country ?b'}),584947.0,1602.0,1538.0,0.002629298038967633,1.641259699730108e-06,-937083556.0,-1605.2206033845896
4410,frozenset({'?a dbo:distributor.dbo:regionServed ?b'}),frozenset({'?a dbo:country ?b'}),1841.0,584947.0,172.0,0.09342748506246605,1.5971957299117023e-07,-1076887255.0,-645228.0323547034
4411,frozenset({'?a dbo:country ?b'}),frozenset({'?a dbo:distributor.dbo:regionServed ?b'}),584947.0,1841.0,172.0,0.0002940437338767444,1.5971957299117023e-07,-1076887255.0,-1840.5411996066864
4412,frozenset({'?a dbo:previousWork ?b'}),frozenset({'?a dbo:subsequentWork.dbo:artist ?b'}),124391.0,73419.0,257.0,0.0020660658729329292,2.814075202512877e-08,-9132662572.0,-73570.00046723701
4413,frozenset({'?a dbo:subsequentWork.dbo:artist ?b'}),frozenset({'?a dbo:previousWork ?b'}),73419.0,124391.0,257.0,0.003500456285157793,2.814075202512877e-08,-9132662572.0,-124826.95128618683
4414,frozenset({'?a dbo:subsequentWork.dbo:artist ?b'}),frozenset({'?a dbo:producer ?b'}),73419.0,191958.0,17519.0,0.23861670684700145,1.2430672691265873e-06,-14093346883.0,-252116.11776386402
4415,frozenset({'?a dbo:producer ?b'}),frozenset({'?a dbo:subsequentWork.dbo:artist ?b'}),191958.0,73419.0,17519.0,0.09126475583200491,1.2430672691265873e-06,-14093346883.0,-80791.40813694186
4416,frozenset({'?a dbo:owner ?b'}),frozenset({'?a dbo:owner.dbo:subsidiary ?b'}),37222.0,3803.0,107.0,0.002874644027725539,7.558885163622242e-07,-141555159.0,-3812.960905294355
4417,frozenset({'?a dbo:owner.dbo:subsidiary ?b'}),frozenset({'?a dbo:owner ?b'}),3803.0,37222.0,107.0,0.02813568235603471,7.558885163622242e-07,-141555159.0,-38298.556006493505
4418,frozenset({'?a dbo:computingPlatform ?b'}),frozenset({'?a dbo:developer.dbo:industry ?b'}),42194.0,18959.0,220.0,0.005214011470825236,2.7501511001768216e-07,-799955826.0,-19057.365321389432
4419,frozenset({'?a dbo:developer.dbo:industry ?b'}),frozenset({'?a dbo:computingPlatform ?b'}),18959.0,42194.0,220.0,0.011603987552086081,2.7501511001768216e-07,-799955826.0,-42688.355141683125
4420,frozenset({'?a dbo:creator.dbo:birthPlace ?b'}),frozenset({'?a dbo:country ?b'}),20760.0,584947.0,677.0,0.03261078998073218,5.5749990991888455e-08,-12143499043.0,-604664.5899517004
4421,frozenset({'?a dbo:country ?b'}),frozenset({'?a dbo:creator.dbo:birthPlace ?b'}),584947.0,20760.0,677.0,0.0011573698129916043,5.5749990991888455e-08,-12143499043.0,-20783.0536789498
4422,frozenset({'?a dbo:restingPlace.dbo:country ?b'}),frozenset({'?a dbo:birthPlace ?b'}),5312.0,768759.0,562.0,0.10579819277108433,1.3762205420825557e-07,-4083647246.0,-859714.2096842106
4423,frozenset({'?a dbo:birthPlace ?b'}),frozenset({'?a dbo:restingPlace.dbo:country ?b'}),768759.0,5312.0,562.0,0.0007310483519542536,1.3762205420825557e-07,-4083647246.0,-5314.885438240452
4424,frozenset({'?a dbo:restingPlace.dbo:country ?b'}),frozenset({'?a dbo:stateOfOrigin ?b'}),5312.0,16727.0,231.0,0.04348644578313253,2.599775559462697e-06,-88853593.0,-17486.42235780358
4425,frozenset({'?a dbo:stateOfOrigin ?b'}),frozenset({'?a dbo:restingPlace.dbo:country ?b'}),16727.0,5312.0,231.0,0.013810007771865846,2.599775559462697e-06,-88853593.0,-5385.372029582929
4426,frozenset({'?a dbo:restingPlace.dbo:country ?b'}),frozenset({'?a dbo:deathPlace ?b'}),5312.0,199776.0,837.0,0.15756777108433734,7.887222243129172e-07,-1061209275.0,-237140.7374301676
4427,frozenset({'?a dbo:deathPlace ?b'}),frozenset({'?a dbo:restingPlace.dbo:country ?b'}),199776.0,5312.0,837.0,0.0041896924555502165,7.887222243129173e-07,-1061209275.0,-5333.345075626197
4428,frozenset({'?a dbo:restingPlace.dbo:country ?b'}),frozenset({'?a dbo:restingPlace ?b'}),5312.0,13123.0,627.0,0.11803463855421686,8.994485906745169e-06,-69708749.0,-14878.135325506935
4429,frozenset({'?a dbo:restingPlace ?b'}),frozenset({'?a dbo:restingPlace.dbo:country ?b'}),13123.0,5312.0,627.0,0.04777870913663034,8.994485906745169e-06,-69708749.0,-5577.485035211267
4430,frozenset({'?a dbo:restingPlace.dbo:country ?b'}),frozenset({'?a dbo:country ?b'}),5312.0,584947.0,1439.0,0.2708960843373494,4.6311218680897487e-07,-3107237025.0,-802280.700232378
4431,frozenset({'?a dbo:country ?b'}),frozenset({'?a dbo:restingPlace.dbo:country ?b'}),584947.0,5312.0,1439.0,0.002460051936329274,4.631121868089748e-07,-3107237025.0,-5324.097556503081
4432,frozenset({'?a dbo:keyPerson ?b'}),frozenset({'?b dbo:employer ?a'}),26895.0,3658.0,158.0,0.005874697899237776,1.6059863037828803e-06,-98381752.0,-3678.6107267083066
4433,frozenset({'?b dbo:employer ?a'}),frozenset({'?a dbo:keyPerson ?b'}),3658.0,26895.0,158.0,0.04319300164024057,1.6059863037828805e-06,-98381752.0,-28108.072
4434,frozenset({'?a dbo:award ?b'}),frozenset({'?a dbo:doctoralAdvisor.dbo:award ?b'}),54132.0,2495.0,168.0,0.0031035247173575703,1.2438976823076433e-06,-135059172.0,-2501.764287302646
4435,frozenset({'?a dbo:doctoralAdvisor.dbo:award ?b'}),frozenset({'?a dbo:award ?b'}),2495.0,54132.0,168.0,0.06733466933867735,1.2438976823076433e-06,-135059172.0,-58039.039535883116
4436,frozenset({'?a dbo:timeZone ?b'}),frozenset({'?a dbo:isPartOf.dbo:timeZone ?b'}),197860.0,129796.0,78616.0,0.39733144647730717,3.0611994705330455e-06,-25681357944.0,-215367.13545335617
4437,frozenset({'?a dbo:isPartOf.dbo:timeZone ?b'}),frozenset({'?a dbo:timeZone ?b'}),129796.0,197860.0,78616.0,0.6056889272396684,3.0611994705330455e-06,-25681357944.0,-501784.0321219226
4438,frozenset({'?a dbo:riverMouth.dbo:mouthMountain ?b'}),frozenset({'?a dbo:mouthMountain ?b'}),7858.0,5508.0,255.0,0.03245100534487147,5.8916131708190755e-06,-43281609.0,-5691.701433644614
4439,frozenset({'?a dbo:mouthMountain ?b'}),frozenset({'?a dbo:riverMouth.dbo:mouthMountain ?b'}),5508.0,7858.0,255.0,0.046296296296296294,5.8916131708190755e-06,-43281609.0,-8238.40776699029
4440,frozenset({'?a dbo:riverMouth.dbo:mouthMountain ?b'}),frozenset({'?a dbo:mouthPlace ?b'}),7858.0,5508.0,255.0,0.03245100534487147,5.8916131708190755e-06,-43281609.0,-5691.701433644614
4441,frozenset({'?a dbo:mouthPlace ?b'}),frozenset({'?a dbo:riverMouth.dbo:mouthMountain ?b'}),5508.0,7858.0,255.0,0.046296296296296294,5.8916131708190755e-06,-43281609.0,-8238.40776699029
4442,frozenset({'?a dbo:locationCity ?b'}),frozenset({'?a dbo:keyPerson.dbo:birthPlace ?b'}),17013.0,6211.0,148.0,0.008699230000587786,1.400616647977425e-06,-105667595.0,-6264.496294100208
4443,frozenset({'?a dbo:keyPerson.dbo:birthPlace ?b'}),frozenset({'?a dbo:locationCity ?b'}),6211.0,17013.0,148.0,0.02382869103203993,1.400616647977425e-06,-105667595.0,-17427.269008741547
4444,frozenset({'?a dbo:regionServed.dbo:capital ?b'}),frozenset({'?a dbo:locationCity ?b'}),6221.0,17013.0,345.0,0.05545732197395917,3.2597026964062285e-06,-105837528.0,-18010.832539142273
4445,frozenset({'?a dbo:locationCity ?b'}),frozenset({'?a dbo:regionServed.dbo:capital ?b'}),17013.0,6221.0,345.0,0.02027861047434315,3.259702696406229e-06,-105837528.0,-6348.743700503959
4446,frozenset({'?a dbo:locationCity ?b'}),frozenset({'?a dbo:sisterStation.dbo:locationCity ?b'}),17013.0,587.0,126.0,0.007406101216716628,1.2616867490147578e-05,-9986505.0,-590.3723574347131
4447,frozenset({'?a dbo:sisterStation.dbo:locationCity ?b'}),frozenset({'?a dbo:locationCity ?b'}),587.0,17013.0,126.0,0.21465076660988075,1.2616867490147578e-05,-9986505.0,-21661.700650759216
4448,frozenset({'?a dbo:isPartOf.dbo:timeZone ?b'}),frozenset({'?a dbo:isPartOf ?b'}),129796.0,545140.0,107.0,0.0008243705507103454,1.512218055380903e-09,-70756991333.0,-545588.7673125708
4449,frozenset({'?a dbo:isPartOf ?b'}),frozenset({'?a dbo:isPartOf.dbo:timeZone ?b'}),545140.0,129796.0,107.0,0.0001962798547162197,1.5122180553809031e-09,-70756991333.0,-129820.48114517838
4450,frozenset({'?a dbo:parentCompany.dbo:locationCity ?b'}),frozenset({'?a dbo:locationCity ?b'}),2959.0,17013.0,333.0,0.11253801960121662,6.614825110281351e-06,-50341134.0,-19169.271896420414
4451,frozenset({'?a dbo:locationCity ?b'}),frozenset({'?a dbo:parentCompany.dbo:locationCity ?b'}),17013.0,2959.0,333.0,0.019573267501322517,6.614825110281351e-06,-50341134.0,-3017.053597122302
4452,frozenset({'?a dbo:locationCity ?b'}),frozenset({'?a dbo:foundationPlace ?b'}),17013.0,11548.0,1322.0,0.07770528419443955,6.728895409979178e-06,-196464802.0,-12519.859218660378
4453,frozenset({'?a dbo:foundationPlace ?b'}),frozenset({'?a dbo:locationCity ?b'}),11548.0,17013.0,1322.0,0.11447869760997575,6.728895409979178e-06,-196464802.0,-19211.28261294739
4454,frozenset({'?a dbo:locationCountry.dbo:capital ?b'}),frozenset({'?a dbo:locationCity ?b'}),13296.0,17013.0,1659.0,0.12477436823104693,7.334060320404804e-06,-226203189.0,-19437.273524104152
4455,frozenset({'?a dbo:locationCity ?b'}),frozenset({'?a dbo:locationCountry.dbo:capital ?b'}),17013.0,13296.0,1659.0,0.09751366602010228,7.3340603204048045e-06,-226203189.0,-14731.52500976944
4456,frozenset({'?a dbo:parentCompany.dbo:location ?b'}),frozenset({'?a dbo:locationCity ?b'}),7874.0,17013.0,191.0,0.02425704851409703,1.425794892969907e-06,-133960171.0,-17434.919692828324
4457,frozenset({'?a dbo:locationCity ?b'}),frozenset({'?a dbo:parentCompany.dbo:location ?b'}),17013.0,7874.0,191.0,0.011226708987245048,1.425794892969907e-06,-133960171.0,-7962.391451670432
4458,frozenset({'?a dbo:locationCity ?b'}),frozenset({'?a dbo:keyPerson.dbo:residence ?b'}),17013.0,1320.0,121.0,0.007112208311291365,5.388036599463155e-06,-22457039.0,-1328.448200331518
4459,frozenset({'?a dbo:keyPerson.dbo:residence ?b'}),frozenset({'?a dbo:locationCity ?b'}),1320.0,17013.0,121.0,0.09166666666666666,5.388036599463155e-06,-22457039.0,-18728.80733944954
