Assuming 9 as type relation
Loading files... 
  Starting dbpedia2.tsv
  Finished dbpedia2.tsv, still running: 0
Loaded 6704524 facts in 47.02 s using 36293 MB
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 32 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?g  <dbo:name>  ?a  ?g  <dbo:name>  ?b   => ?a  <dbo:successor>  ?b	0.016858917	0.000066293	0.0067704	171	2579476	25257	-2
?h  <dbo:chronology>  ?b  ?a  <dbo:nextAlbum>  ?h   => ?a  <dbo:chronology>  ?b	0.396148556	0.548571429	0.98630137	288	525	292	-1
?g  <dbo:predecessor>  ?a  ?g  <dbo:successor>  ?b   => ?a  <dbo:successor>  ?b	0.020408163	0.014944769	0.014944769	207	13851	13851	-2
?h  <dbo:chronology>  ?b  ?a  <dbo:lastAlbum>  ?h   => ?a  <dbo:chronology>  ?b	0.403026135	0.547663551	0.973421927	293	535	301	-1
?h  <dbo:artist>  ?b  ?a  <dbo:nextAlbum>  ?h   => ?a  <dbo:chronology>  ?b	0.392022008	0.010307787	0.67695962	285	27649	421	-1
?h  <dbo:artist>  ?b  ?a  <dbo:lastAlbum>  ?h   => ?a  <dbo:chronology>  ?b	0.386519945	0.010210756	0.695544554	281	27520	404	-1
?g  <dbo:chronology>  ?b  ?g  <dbo:nextAlbum>  ?a   => ?a  <dbo:chronology>  ?b	0.392022008	0.512589928	0.98615917	285	556	289	-1
?g  <dbo:artist>  ?b  ?g  <dbo:nextAlbum>  ?a   => ?a  <dbo:chronology>  ?b	0.371389271	0.008435128	0.605381166	270	32009	446	-1
?g  <dbo:chronology>  ?b  ?g  <dbo:lastAlbum>  ?a   => ?a  <dbo:chronology>  ?b	0.397524072	0.53125	0.973063973	289	544	297	-1
?g  <dbo:artist>  ?b  ?g  <dbo:lastAlbum>  ?a   => ?a  <dbo:chronology>  ?b	0.381017882	0.00878612	0.611479029	277	31527	453	-1
?b  <dbo:east>  ?h  ?h  <dbo:north>  ?a   => ?a  <dbo:southwest>  ?b	0.212173913	0.145238095	0.438848921	122	840	278	-1
?b  <dbo:east>  ?h  ?a  <dbo:south>  ?h   => ?a  <dbo:southwest>  ?b	0.271304348	0.187725632	0.372315036	156	831	419	-1
?g  <dbo:after>  ?b  ?g  <dbo:before>  ?a   => ?a  <dbo:successor>  ?b	0.022379966	0.00182031	0.022000388	227	124704	10318	-2
?a  <dbo:label>  ?h  ?b  <dbo:label>  ?h   => ?a  <dbo:chronology>  ?b	0.312242091	0.000006553	0.000740835	227	34638494	306411	-1
?h  <dbo:east>  ?a  ?b  <dbo:north>  ?h   => ?a  <dbo:southwest>  ?b	0.175652174	0.120095125	0.388461538	101	841	260	-1
?b  <dbo:north>  ?h  ?a  <dbo:west>  ?h   => ?a  <dbo:southwest>  ?b	0.269565217	0.156723964	0.30332681	155	989	511	-1
?a  <dbo:image>  ?h  ?b  <dbo:image>  ?h   => ?a  <dbo:southwest>  ?b	0.497391304	0.000052456	0.00334777	286	5452139	85430	-1
?a  <dbo:populationBlank1Title>  ?h  ?b  <dbo:populationBlank1Title>  ?h   => ?a  <dbo:southwest>  ?b	0.193043478	0.003964144	0.004451931	111	28001	24933	-1
?a  <dbo:subdivisionName>  ?h  ?b  <dbo:subdivisionName>  ?h   => ?a  <dbo:southwest>  ?b	0.405217391	0.000012561	0.007573541	233	18548818	30765	-1
?a  <dbo:leaderName>  ?h  ?b  <dbo:leaderName>  ?h   => ?a  <dbo:southwest>  ?b	0.227826087	0.003370208	0.004693995	131	38870	27908	-1
?a  <dbo:regnum>  ?h  ?b  <dbo:regnum>  ?h   => ?a  <dbo:divisio>  ?b	0.597393951	0.000009387	0.000075914	6281	669110393	82738417	-1
?a  <dbo:imageDotMap>  ?h  ?b  <dbo:imageDotMap>  ?h   => ?a  <dbo:southwest>  ?b	0.476521739	0.003763219	0.004708308	274	72810	58195	-1
?h  <dbo:south>  ?b  ?a  <dbo:west>  ?h   => ?a  <dbo:southwest>  ?b	0.297391304	0.199766355	0.438461538	171	856	390	-1
?a  <dbo:south>  ?h  ?h  <dbo:west>  ?b   => ?a  <dbo:southwest>  ?b	0.293913043	0.198589894	0.42039801	169	851	402	-1
?g  <dbo:north>  ?a  ?g  <dbo:west>  ?b   => ?a  <dbo:southwest>  ?b	0.264347826	0.112177122	0.391752577	152	1355	388	-1
?g  <dbo:east>  ?a  ?g  <dbo:south>  ?b   => ?a  <dbo:southwest>  ?b	0.259130435	0.111360239	0.399463807	149	1338	373	-1
?a  <dbo:subdivisionType>  ?h  ?b  <dbo:subdivisionType>  ?h   => ?a  <dbo:southwest>  ?b	0.532173913	0.000016286	0.001211612	306	18788912	252556	-1
?a  <dbo:series>  ?h  ?b  <dbo:series>  ?h   => ?a  <dbo:charmedNavigationProperty>  ?b	0.980225989	0.000605948	0.011202221	347	572656	30976	-2
?b  <dbo:charmedNavigationProperty>  ?a  ?a  <dbo:prev>  ?b   => ?a  <dbo:charmedNavigationProperty>  ?b	0.494350282	1	1	175	175	175	-2
?b  <dbo:charmedNavigationProperty>  ?a  ?a  <dbo:next>  ?b   => ?a  <dbo:charmedNavigationProperty>  ?b	0.494350282	1	1	175	175	175	-2
?b  <dbo:next>  ?a  ?a  <dbo:prev>  ?b   => ?a  <dbo:charmedNavigationProperty>  ?b	0.491525424	0.023472278	1	174	7413	174	-2
?a  <dbo:next>  ?b  ?b  <dbo:prev>  ?a   => ?a  <dbo:charmedNavigationProperty>  ?b	0.491525424	0.023472278	1	174	7413	174	-2
?a  <dbo:guests>  ?h  ?b  <dbo:guests>  ?h   => ?a  <dbo:charmedNavigationProperty>  ?b	0.528248588	0.003598437	0.03808554	187	51967	4910	-2
?a  <dbo:rd3Team04>  ?b  ?a  <dbo:rd4Team02>  ?b   => ?a  <dbo:rd1Team15>  ?b	0.227033028	0.305565932	0.407573493	818	2677	2007	-2
?a  <dbo:rd2Team>  ?b  ?a  <dbo:rd3Team04>  ?b   => ?a  <dbo:rd1Team15>  ?b	0.079655842	0.31027027	0.407670455	287	925	704	-2
?a  <dbo:wikiPageUsesTemplate>  ?h  ?b  <dbo:wikiPageUsesTemplate>  ?h   => ?a  <dbo:studio>  ?b	0.165521191	0.000000006	0.000007381	289	50274101019	39153777	-1
?a  <dbo:rd1Team>  ?b  ?a  <dbo:rd4Team02>  ?b   => ?a  <dbo:rd1Team15>  ?b	0.141826256	0.22422115	0.320376176	511	2279	1595	-2
?a  <dbo:rd2Team>  ?b  ?a  <dbo:rd4Team02>  ?b   => ?a  <dbo:rd1Team15>  ?b	0.079933389	0.249134948	0.347406514	288	1156	829	-2
?a  <dbo:rd3Team>  ?b  ?a  <dbo:rd4Team02>  ?b   => ?a  <dbo:rd1Team15>  ?b	0.038023869	0.254174397	0.349489796	137	539	392	-2
?a  <dbo:rd1Team>  ?b  ?a  <dbo:rd2Team>  ?b   => ?a  <dbo:rd1Team15>  ?b	0.079933389	0.073226545	0.153354633	288	3933	1878	-2
?a  <dbo:timezone>  ?h  ?b  <dbo:timezone>  ?h   => ?a  <dbo:southwest>  ?b	0.297391304	0.000002509	0.003016831	171	68150860	56682	-1
?a  <dbo:genre>  ?h  ?b  <dbo:genre>  ?h   => ?a  <dbo:chronology>  ?b	0.325997249	0.000000962	0.000162144	237	246263372	1461660	-1
?a  <dbo:label>  ?h  ?b  <dbo:label>  ?h   => ?a  <dbo:imgCapt>  ?b	0.121537087	0.000003926	0.000625069	136	34638494	217576	-2
?g  <dbo:artist>  ?a  ?g  <dbo:producer>  ?b   => ?a  <dbo:imgCapt>  ?b	0.089365505	0.004087305	0.16722408	100	24466	598	-2
?g  <dbo:artist>  ?a  ?g  <dbo:writer>  ?b   => ?a  <dbo:imgCapt>  ?b	0.102770331	0.015450759	0.347432024	115	7443	331	-2
?a  <dbo:birthplace>  ?h  ?b  <dbo:capital>  ?h   => ?a  <dbo:birthplace>  ?b	0.015048201	0.116646416	0.116646416	192	1646	1646	-1
?b  <dbo:capital>  ?h  ?a  <dbo:deathplace>  ?h   => ?a  <dbo:birthplace>  ?b	0.009091622	0.061669325	0.130925508	116	1881	886	-1
?a  <dbo:birthplace>  ?h  ?b  <dbo:subdivisionName>  ?h   => ?a  <dbo:birthplace>  ?b	0.025158711	0.000299778	0.000299778	321	1070793	1070793	-1
?h  <dbo:birthplace>  ?b  ?a  <dbo:predecessor>  ?h   => ?a  <dbo:birthplace>  ?b	0.013323928	0.242857143	0.291595197	170	700	583	-1
?h  <dbo:deathplace>  ?b  ?a  <dbo:predecessor>  ?h   => ?a  <dbo:birthplace>  ?b	0.012775296	0.279588336	0.33747412	163	583	483	-1
?h  <dbo:birthplace>  ?b  ?a  <dbo:successor>  ?h   => ?a  <dbo:birthplace>  ?b	0.013559056	0.242636746	0.296232877	173	713	584	-1
?h  <dbo:deathplace>  ?b  ?a  <dbo:successor>  ?h   => ?a  <dbo:birthplace>  ?b	0.012383416	0.282142857	0.350332594	158	560	451	-1
?a  <dbo:birthplace>  ?h  ?h  <dbo:subdivisionName>  ?b   => ?a  <dbo:birthplace>  ?b	0.026412728	0.024135214	0.024135214	337	13963	13963	-1
?a  <dbo:birthplace>  ?h  ?h  <dbo:capital>  ?b   => ?a  <dbo:birthplace>  ?b	0.014734697	0.112507481	0.112507481	188	1671	1671	-1
?g  <dbo:deathplace>  ?b  ?g  <dbo:successor>  ?a   => ?a  <dbo:birthplace>  ?b	0.012932048	0.262321145	0.339506173	165	629	486	-1
?g  <dbo:deathplace>  ?b  ?g  <dbo:predecessor>  ?a   => ?a  <dbo:birthplace>  ?b	0.012383416	0.258169935	0.348785872	158	612	453	-1
?h  <dbo:city>  ?b  ?a  <dbo:college>  ?h   => ?a  <dbo:birthplace>  ?b	0.017085979	0.025607894	0.030782265	218	8513	7082	-1
?g  <dbo:birthplace>  ?b  ?g  <dbo:predecessor>  ?a   => ?a  <dbo:birthplace>  ?b	0.013559056	0.207932692	0.29471891	173	832	587	-1
?g  <dbo:birthplace>  ?b  ?g  <dbo:successor>  ?a   => ?a  <dbo:birthplace>  ?b	0.013402304	0.221502591	0.292808219	171	772	584	-1
?a  <dbo:region>  ?h  ?b  <dbo:region>  ?h   => ?a  <dbo:capital>  ?b	0.044237485	0.000032881	0.003071328	152	4622713	49490	-1
?a  <dbo:wikiPageUsesTemplate>  ?h  ?b  <dbo:wikiPageUsesTemplate>  ?h   => ?a  <dbo:opponent>  ?b	0.168454259	0.000000005	0.000080619	267	50274101019	3311876	-2
?g  <dbo:headquarters>  ?a  ?g  <dbo:headquarters>  ?b   => ?a  <dbo:capital>  ?b	0.049476135	0.036614258	0.118964311	170	4643	1429	-1
?g  <dbo:placeOfDeath>  ?a  ?g  <dbo:placeOfDeath>  ?b   => ?a  <dbo:capital>  ?b	0.032596042	0.011268739	0.046608406	112	9939	2403	-1
?g  <dbo:ground>  ?a  ?g  <dbo:ground>  ?b   => ?a  <dbo:capital>  ?b	0.031140861	0.004754499	0.026703269	107	22505	4007	-1
?g  <dbo:city>  ?b  ?g  <dbo:state>  ?a   => ?a  <dbo:capital>  ?b	0.047147846	0.04052026	0.050388802	162	3998	3215	-1
?g  <dbo:city>  ?b  ?g  <dbo:country>  ?a   => ?a  <dbo:capital>  ?b	0.031431898	0.01732713	0.024839006	108	6233	4348	-1
?g  <dbo:origin>  ?a  ?g  <dbo:origin>  ?b   => ?a  <dbo:capital>  ?b	0.051513388	0.007755674	0.031140042	177	22822	5684	-1
?g  <dbo:cityofbirth>  ?b  ?g  <dbo:countryofbirth>  ?a   => ?a  <dbo:capital>  ?b	0.038416764	0.019751609	0.023358698	132	6683	5651	-1
?g  <dbo:placeOfBirth>  ?a  ?g  <dbo:placeOfBirth>  ?b   => ?a  <dbo:capital>  ?b	0.054714785	0.007675976	0.030814621	188	24492	6101	-1
?g  <dbo:location>  ?a  ?g  <dbo:location>  ?b   => ?a  <dbo:capital>  ?b	0.070430733	0.004072566	0.018585362	242	59422	13021	-1
?g  <dbo:deathPlace>  ?a  ?g  <dbo:deathPlace>  ?b   => ?a  <dbo:capital>  ?b	0.038416764	0.011466296	0.064864865	132	11512	2035	-1
?g  <dbo:birthPlace>  ?a  ?g  <dbo:deathPlace>  ?b   => ?a  <dbo:capital>  ?b	0.03201397	0.004612353	0.030985915	110	23849	3550	-1
?g  <dbo:birthPlace>  ?b  ?g  <dbo:placeOfBirth>  ?a   => ?a  <dbo:capital>  ?b	0.040454016	0.017381518	0.06054007	139	7997	2296	-1
?a  <dbo:genre>  ?h  ?b  <dbo:genre>  ?h   => ?a  <dbo:imgCapt>  ?b	0.197497766	0.000000897	0.000146696	221	246263372	1506522	-2
?g  <dbo:birthPlace>  ?a  ?g  <dbo:birthPlace>  ?b   => ?a  <dbo:capital>  ?b	0.07217695	0.006217409	0.03046683	248	39888	8140	-1
?a  <dbo:related>  ?h  ?h  <dbo:typeOfProp>  ?b   => ?a  <dbo:typeOfProp>  ?b	0.217247098	0.311904762	0.603686636	131	420	217	-1
?a  <dbo:sequence>  ?h  ?h  <dbo:typeOfProp>  ?b   => ?a  <dbo:typeOfProp>  ?b	0.227197347	0.17125	0.398255814	137	800	344	-1
?g  <dbo:related>  ?a  ?g  <dbo:typeOfProp>  ?b   => ?a  <dbo:typeOfProp>  ?b	0.208955224	0.252	0.583333333	126	500	216	-1
?g  <dbo:sequence>  ?a  ?g  <dbo:typeOfProp>  ?b   => ?a  <dbo:typeOfProp>  ?b	0.258706468	0.114369501	0.419354839	156	1364	372	-1
?a  <dbo:association>  ?h  ?h  <dbo:region>  ?b   => ?a  <dbo:confederation>  ?b	0.902222222	0.688135593	0.995098039	203	295	204	-1
?a  <dbo:wikiPageUsesTemplate>  ?h  ?b  <dbo:wikiPageUsesTemplate>  ?h   => ?a  <dbo:nextAlbum>  ?b	0.811370648	0.000000549	0.000015225	27615	50274101019	1813744674	-1
?a  <dbo:predecessor>  ?h  ?h  <dbo:transmission>  ?b   => ?a  <dbo:transmission>  ?b	0.156034483	0.418981481	0.71541502	181	432	253	-1
?a  <dbo:successor>  ?h  ?h  <dbo:transmission>  ?b   => ?a  <dbo:transmission>  ?b	0.152586207	0.336501901	0.705179283	177	526	251	-1
?a  <dbo:similar>  ?h  ?h  <dbo:transmission>  ?b   => ?a  <dbo:transmission>  ?b	0.331034483	0.242730721	0.525307798	384	1582	731	-1
?a  <dbo:related>  ?h  ?h  <dbo:transmission>  ?b   => ?a  <dbo:transmission>  ?b	0.437068966	0.311042945	0.580091533	507	1630	874	-1
?g  <dbo:successor>  ?a  ?g  <dbo:transmission>  ?b   => ?a  <dbo:transmission>  ?b	0.156034483	0.353515625	0.683018868	181	512	265	-1
?g  <dbo:predecessor>  ?a  ?g  <dbo:transmission>  ?b   => ?a  <dbo:transmission>  ?b	0.154310345	0.254623044	0.707509881	179	703	253	-1
?g  <dbo:similar>  ?a  ?g  <dbo:transmission>  ?b   => ?a  <dbo:transmission>  ?b	0.295689655	0.228210246	0.491404011	343	1503	698	-1
?g  <dbo:related>  ?a  ?g  <dbo:transmission>  ?b   => ?a  <dbo:transmission>  ?b	0.442241379	0.266770671	0.6014068	513	1923	853	-1
?a  <dbo:from>  ?h  ?b  <dbo:junction>  ?h   => ?a  <dbo:from>  ?b	0.023023791	0.005196605	0.025136154	120	23092	4774	-2
?a  <dbo:junction>  ?h  ?b  <dbo:junction>  ?h   => ?a  <dbo:from>  ?b	0.020145817	0.000656389	0.003676986	105	159966	28556	-2
?a  <dbo:wikiPageUsesTemplate>  ?h  ?b  <dbo:wikiPageUsesTemplate>  ?h   => ?a  <dbo:neighboringMunicipalities>  ?b	0.856391696	0.000000249	0.001253116	12541	50274101019	10007850	-2
?h  <dbo:junction>  ?b  ?a  <dbo:junction>  ?h   => ?a  <dbo:from>  ?b	0.029739064	0.002178251	0.00800868	155	71158	19354	-2
?a  <dbo:from>  ?h  ?h  <dbo:junction>  ?b   => ?a  <dbo:from>  ?b	0.02532617	0.01365894	0.028998243	132	9664	4552	-2
?h  <dbo:junction>  ?b  ?a  <dbo:to>  ?h   => ?a  <dbo:from>  ?b	0.019378358	0.011455143	0.025105643	101	8817	4023	-2
?h  <dbo:awardedBy>  ?b  ?a  <dbo:higher>  ?h   => ?a  <dbo:awardedBy>  ?b	0.330275229	0.702439024	0.705882353	144	205	204	-1
?h  <dbo:awardedBy>  ?b  ?a  <dbo:lower>  ?h   => ?a  <dbo:awardedBy>  ?b	0.28440367	0.67027027	0.67027027	124	185	185	-1
?g  <dbo:junction>  ?a  ?g  <dbo:junction>  ?b   => ?a  <dbo:from>  ?b	0.036070606	0.000836545	0.003821915	188	224734	49190	-2
?g  <dbo:awardedBy>  ?b  ?g  <dbo:higher>  ?a   => ?a  <dbo:awardedBy>  ?b	0.298165138	0.575221239	0.695187166	130	226	187	-1
?g  <dbo:awardedBy>  ?b  ?g  <dbo:lower>  ?a   => ?a  <dbo:awardedBy>  ?b	0.275229358	0.519480519	0.685714286	120	231	175	-1
?a  <dbo:publisher>  ?h  ?b  <dbo:publisher>  ?h   => ?a  <dbo:mainCharTeam>  ?b	0.597163121	0.000038871	0.000813627	421	10830776	517436	-2
?h  <dbo:lifespan>  ?b  ?a  <dbo:platforms>  ?h   => ?a  <dbo:released>  ?b	0.006002951	0.013124235	0.033599089	118	8991	3512	-1
?a  <dbo:nextSingle>  ?h  ?h  <dbo:released>  ?b   => ?a  <dbo:released>  ?b	0.01424429	0.179372197	0.357598978	280	1561	783	-1
?a  <dbo:lastAlbum>  ?h  ?h  <dbo:released>  ?b   => ?a  <dbo:released>  ?b	0.005290736	0.071972318	0.185383244	104	1445	561	-1
?a  <dbo:lastSingle>  ?h  ?h  <dbo:released>  ?b   => ?a  <dbo:released>  ?b	0.01363382	0.170700637	0.340101523	268	1570	788	-1
?a  <dbo:nextAlbum>  ?h  ?h  <dbo:released>  ?b   => ?a  <dbo:released>  ?b	0.005901206	0.074074074	0.19047619	116	1566	609	-1
?g  <dbo:nextAlbum>  ?a  ?g  <dbo:released>  ?b   => ?a  <dbo:released>  ?b	0.005901206	0.066781808	0.194630872	116	1737	596	-1
?g  <dbo:nextSingle>  ?a  ?g  <dbo:released>  ?b   => ?a  <dbo:released>  ?b	0.014091672	0.143970894	0.348866499	277	1924	794	-1
?a  <dbo:debutteam>  ?b  ?a  <dbo:finalteam>  ?b   => ?a  <dbo:teams>  ?b	0.012474641	0.973063973	0.986348123	289	297	293	-1
?g  <dbo:lastAlbum>  ?a  ?g  <dbo:released>  ?b   => ?a  <dbo:released>  ?b	0.005239864	0.057800224	0.181978799	103	1782	566	-1
?g  <dbo:lastSingle>  ?a  ?g  <dbo:released>  ?b   => ?a  <dbo:released>  ?b	0.01363382	0.148476454	0.35078534	268	1805	764	-1
?b  <dbo:leagueChamps>  ?h  ?a  <dbo:teams>  ?h   => ?a  <dbo:teams>  ?b	0.006647386	0.145283019	0.145283019	154	1060	1060	-1
?b  <dbo:rivals>  ?h  ?a  <dbo:teams>  ?h   => ?a  <dbo:teams>  ?b	0.007899167	0.084761464	0.084761464	183	2159	2159	-1
?a  <dbo:wikiPageUsesTemplate>  ?h  ?b  <dbo:wikiPageUsesTemplate>  ?h   => ?a  <dbo:rivals>  ?b	0.628664495	0.000000004	0.000295357	193	50274101019	653446	-2
?b  <dbo:before>  ?h  ?a  <dbo:teams>  ?h   => ?a  <dbo:teams>  ?b	0.006345232	0.002522176	0.002522176	147	58283	58283	-1
?b  <dbo:after>  ?h  ?a  <dbo:teams>  ?h   => ?a  <dbo:teams>  ?b	0.005438771	0.002202951	0.002202951	126	57196	57196	-1
?a  <dbo:before>  ?h  ?h  <dbo:teams>  ?b   => ?a  <dbo:teams>  ?b	0.012474641	0.039889579	0.174201326	289	7245	1659	-1
?a  <dbo:after>  ?h  ?h  <dbo:teams>  ?b   => ?a  <dbo:teams>  ?b	0.010532223	0.034917001	0.159895151	244	6988	1526	-1
?g  <dbo:rivals>  ?b  ?a  <dbo:teams>  ?g   => ?a  <dbo:teams>  ?b	0.008935123	0.072964399	0.072964399	207	2837	2837	-1
?g  <dbo:leagueChamps>  ?b  ?a  <dbo:teams>  ?g   => ?a  <dbo:teams>  ?b	0.00561143	0.011082694	0.011082694	130	11730	11730	-1
?h  <dbo:before>  ?b  ?a  <dbo:teams>  ?h   => ?a  <dbo:teams>  ?b	0.006258903	0.02930477	0.02930477	145	4948	4948	-1
?h  <dbo:after>  ?b  ?a  <dbo:teams>  ?h   => ?a  <dbo:teams>  ?b	0.005395606	0.025186379	0.025186379	125	4963	4963	-1
?a  <dbo:location>  ?h  ?b  <dbo:location>  ?h   => ?a  <dbo:nextYear_percent_27sRace>  ?b	0.149090909	0.000002985	0.000922156	123	41205027	133383	-1
?a  <dbo:nameOfRace>  ?h  ?b  <dbo:nameOfRace>  ?h   => ?a  <dbo:nextYear_percent_27sRace>  ?b	0.934545455	0.023206815	0.02341899	771	33223	32922	-1
?a  <dbo:wikiPageUsesTemplate>  ?h  ?b  <dbo:wikiPageUsesTemplate>  ?h   => ?a  <dbo:debut>  ?b	0.112676056	0.000000004	0.000025693	176	50274101019	6850146	-1
?a  <dbo:nameOfRace>  ?h  ?b  <dbo:officialName>  ?h   => ?a  <dbo:nextYear_percent_27sRace>  ?b	0.126060606	0.027696405	0.027919463	104	3755	3725	-1
?h  <dbo:basinCountries>  ?b  ?a  <dbo:mouth>  ?h   => ?a  <dbo:basinCountries>  ?b	0.257657658	0.527027027	0.544416244	429	814	788	-1
?g  <dbo:basinCountries>  ?b  ?g  <dbo:mouth>  ?a   => ?a  <dbo:basinCountries>  ?b	0.13033033	0.194793537	0.844357977	217	1114	257	-1
?g  <dbo:before>  ?a  ?g  <dbo:teams>  ?b   => ?a  <dbo:teams>  ?b	0.012086157	0.124777184	0.185062789	280	2244	1513	-1
?g  <dbo:after>  ?a  ?g  <dbo:teams>  ?b   => ?a  <dbo:teams>  ?b	0.010316398	0.109633028	0.164148352	239	2180	1456	-1
?b  <dbo:club>  ?h  ?a  <dbo:clubs>  ?h   => ?a  <dbo:nationalteam>  ?b	0.011181758	0.000121991	0.000194537	102	836126	524323	-1
?a  <dbo:wikiPageUsesTemplate>  ?h  ?b  <dbo:wikiPageUsesTemplate>  ?h   => ?a  <dbo:tributaryRight>  ?b	0.136538462	0.000000003	0.001023549	142	50274101019	138733	-2
?a  <dbo:areaCode>  ?h  ?b  <dbo:overlayCode>  ?h   => ?a  <dbo:areaCode>  ?b	0.216499345	0.980237154	0.980237154	496	506	506	-1
?a  <dbo:timezone>  ?h  ?b  <dbo:timezoneDst>  ?h   => ?a  <dbo:areaCode>  ?b	0.262767351	0.000077257	0.000401406	602	7792166	1499727	-1
?a  <dbo:timezoneDst>  ?h  ?b  <dbo:timezoneDst>  ?h   => ?a  <dbo:areaCode>  ?b	0.261457879	0.000068285	0.000284228	599	8772079	2107460	-1
?a  <dbo:wikiPageUsesTemplate>  ?h  ?b  <dbo:wikiPageUsesTemplate>  ?h   => ?a  <dbo:succeeded>  ?b	0.755799756	0.000000037	0.000053281	1857	50274101019	34853174	-2
?b  <dbo:timezone>  ?h  ?a  <dbo:timezoneDst>  ?h   => ?a  <dbo:areaCode>  ?b	0.261021388	0.000076744	0.000380414	598	7792166	1571973	-1
?h  <dbo:name>  ?a  ?b  <dbo:relatedInstance>  ?h   => ?a  <dbo:nationalteam>  ?b	0.08024556	0.022956064	0.077922078	732	31887	9394	-1
?a  <dbo:areaCode>  ?h  ?h  <dbo:overlayCode>  ?b   => ?a  <dbo:areaCode>  ?b	0.216499345	0.980237154	0.980237154	496	506	506	-1
?h  <dbo:areaCode>  ?b  ?a  <dbo:subdivisionName>  ?h   => ?a  <dbo:areaCode>  ?b	0.043649062	0.8	0.980392157	100	125	102	-1
?a  <dbo:map>  ?h  ?b  <dbo:map>  ?h   => ?a  <dbo:county>  ?b	0.061870504	0.000232174	0.001065253	215	926031	201830	-1
?a  <dbo:province>  ?h  ?b  <dbo:province>  ?h   => ?a  <dbo:county>  ?b	0.234820144	0.000504697	0.008267896	816	1616812	98695	-1
?a  <dbo:timezone>  ?h  ?b  <dbo:timezone>  ?h   => ?a  <dbo:areaCode>  ?b	0.263203841	0.000008848	0.000241347	603	68150860	2498478	-1
?h  <dbo:county>  ?b  ?a  <dbo:province>  ?h   => ?a  <dbo:county>  ?b	0.069064748	0.591133005	0.648648649	240	406	370	-1
?h  <dbo:county>  ?b  ?a  <dbo:location>  ?h   => ?a  <dbo:county>  ?b	0.055251799	0.065685939	0.388663968	192	2923	494	-1
?g  <dbo:location>  ?a  ?g  <dbo:location>  ?b   => ?a  <dbo:county>  ?b	0.038561151	0.002255057	0.04966642	134	59422	2698	-1
?a  <dbo:country>  ?h  ?b  <dbo:culturalOrigins>  ?h   => ?a  <dbo:musicGenre>  ?b	0.035150529	0.000190222	0.004799787	216	1135518	45002	-1
?g  <dbo:county>  ?b  ?g  <dbo:location>  ?a   => ?a  <dbo:county>  ?b	0.044316547	0.383084577	0.495176849	154	402	311	-1
?a  <dbo:musicGenre>  ?h  ?b  <dbo:stylisticOrigins>  ?h   => ?a  <dbo:musicGenre>  ?b	0.039707079	0.009249782	0.009249782	244	26379	26379	-1
?h  <dbo:genre>  ?b  ?a  <dbo:recordLabel>  ?h   => ?a  <dbo:musicGenre>  ?b	0.020992677	0.132443532	0.138709677	129	974	930	-1
?a  <dbo:wikiPageUsesTemplate>  ?h  ?b  <dbo:wikiPageUsesTemplate>  ?h   => ?a  <dbo:regnum>  ?b	0.771927781	0.000000659	0.00001771	33135	50274101019	1870944423	-1
?b  <dbo:almaMater>  ?h  ?a  <dbo:workInstitution>  ?h   => ?a  <dbo:doctoralStudents>  ?b	0.168168168	0.007746576	0.035275591	112	14458	3175	-2
?a  <dbo:nationality>  ?h  ?b  <dbo:nationality>  ?h   => ?a  <dbo:doctoralStudents>  ?b	0.166666667	0.000044379	0.001846707	111	2501191	60107	-2
?b  <dbo:nationality>  ?h  ?a  <dbo:residence>  ?h   => ?a  <dbo:doctoralStudents>  ?b	0.156156156	0.000285695	0.005495667	104	364024	18924	-2
?a  <dbo:field>  ?h  ?b  <dbo:field>  ?h   => ?a  <dbo:doctoralStudents>  ?b	0.192192192	0.00140357	0.007196267	128	91196	17787	-2
?a  <dbo:residence>  ?h  ?b  <dbo:residence>  ?h   => ?a  <dbo:doctoralStudents>  ?b	0.16966967	0.000647164	0.005051182	113	174608	22371	-2
?a  <dbo:nationality>  ?h  ?b  <dbo:residence>  ?h   => ?a  <dbo:doctoralStudents>  ?b	0.153153153	0.000280201	0.002124425	102	364024	48013	-2
?a  <dbo:musicGenre>  ?h  ?h  <dbo:stylisticOrigins>  ?b   => ?a  <dbo:musicGenre>  ?b	0.041659886	0.038421132	0.038421132	256	6663	6663	-1
?g  <dbo:genre>  ?b  ?g  <dbo:producer>  ?a   => ?a  <dbo:musicGenre>  ?b	0.024898291	0.004599705	0.401574803	153	33263	381	-1
?a  <dbo:land>  ?h  ?h  <dbo:park>  ?b   => ?a  <dbo:park>  ?b	0.43373494	0.477876106	0.48	108	226	225	-1
?g  <dbo:associatedActs>  ?a  ?g  <dbo:genre>  ?b   => ?a  <dbo:musicGenre>  ?b	0.025711961	0.006173081	0.184364061	158	25595	857	-1
?g  <dbo:artist>  ?a  ?g  <dbo:genre>  ?b   => ?a  <dbo:musicGenre>  ?b	0.140927583	0.027505161	0.417148362	866	31485	2076	-1
