Assuming 9 as type relation
Loading files... 
  Starting dbpedia3.8.nt
  Finished dbpedia3.8.nt, still running: 0
Loaded 11024066 facts in 1 min, 15 s using 32670 MB
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 32 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?h  <dbo:locationCountry>  ?b  ?a  <dbo:predecessor>  ?h   => ?a  <dbo:locationCountry>  ?b	0.0094766	0.65	0.902777778	130	200	144	-1
?h  <dbo:locationCountry>  ?b  ?a  <dbo:successor>  ?h   => ?a  <dbo:locationCountry>  ?b	0.007289692	0.357142857	0.81300813	100	280	123	-1
?g  <dbo:locationCountry>  ?b  ?g  <dbo:sisterStation>  ?a   => ?a  <dbo:locationCountry>  ?b	0.074136171	0.453815261	0.72694782	1017	2241	1399	-1
?g  <dbo:locationCountry>  ?b  ?g  <dbo:owningCompany>  ?a   => ?a  <dbo:locationCountry>  ?b	0.019973757	0.11684435	0.602197802	274	2345	455	-1
?g  <dbo:locationCountry>  ?b  ?g  <dbo:parentCompany>  ?a   => ?a  <dbo:locationCountry>  ?b	0.018224231	0.183418929	0.666666667	250	1363	375	-1
?g  <dbo:locationCountry>  ?b  ?g  <dbo:subsidiary>  ?a   => ?a  <dbo:locationCountry>  ?b	0.013485931	0.218160377	0.840909091	185	848	220	-1
?g  <dbo:locationCountry>  ?b  ?g  <dbo:predecessor>  ?a   => ?a  <dbo:locationCountry>  ?b	0.008456043	0.315217391	0.865671642	116	368	134	-1
?g  <dbo:broadcastNetwork>  ?a  ?g  <dbo:locationCountry>  ?b   => ?a  <dbo:locationCountry>  ?b	0.007362589	0.322683706	0.655844156	101	313	154	-1
?g  <dbo:headquarter>  ?b  ?g  <dbo:sisterStation>  ?a   => ?a  <dbo:locationCountry>  ?b	0.0284298	0.128331688	0.218609865	390	3039	1784	-1
?g  <dbo:country>  ?b  ?g  <dbo:sisterStation>  ?a   => ?a  <dbo:locationCountry>  ?b	0.074136171	0.453815261	0.72694782	1017	2241	1399	-1
?g  <dbo:country>  ?b  ?g  <dbo:network>  ?a   => ?a  <dbo:locationCountry>  ?b	0.046945619	0.243202417	0.431346283	644	2648	1493	-1
?g  <dbo:channel>  ?a  ?g  <dbo:country>  ?b   => ?a  <dbo:locationCountry>  ?b	0.025295233	0.313459801	0.543887147	347	1107	638	-1
?g  <dbo:country>  ?b  ?g  <dbo:owningCompany>  ?a   => ?a  <dbo:locationCountry>  ?b	0.015381251	0.136658031	0.608069164	211	1544	347	-1
?g  <dbo:country>  ?b  ?g  <dbo:distributor>  ?a   => ?a  <dbo:locationCountry>  ?b	0.014870972	0.048967835	0.409638554	204	4166	498	-1
?g  <dbo:company>  ?a  ?g  <dbo:country>  ?b   => ?a  <dbo:locationCountry>  ?b	0.013413034	0.096689438	0.567901235	184	1903	324	-1
?g  <dbo:country>  ?b  ?g  <dbo:creator>  ?a   => ?a  <dbo:locationCountry>  ?b	0.007435486	0.024308866	0.689189189	102	4196	148	-1
?g  <dbo:country>  ?b  ?g  <dbo:owner>  ?a   => ?a  <dbo:locationCountry>  ?b	0.007362589	0.098632812	0.711267606	101	1024	142	-1
?g  <dbo:broadcastNetwork>  ?a  ?g  <dbo:country>  ?b   => ?a  <dbo:locationCountry>  ?b	0.007362589	0.322683706	0.655844156	101	313	154	-1
?g  <dbo:location>  ?b  ?g  <dbo:network>  ?a   => ?a  <dbo:locationCountry>  ?b	0.010132672	0.049186129	0.078842881	139	2826	1763	-1
?g  <dbo:location>  ?b  ?g  <dbo:parentCompany>  ?a   => ?a  <dbo:locationCountry>  ?b	0.009330806	0.021326225	0.180028129	128	6002	711	-1
?g  <dbo:channel>  ?a  ?g  <dbo:location>  ?b   => ?a  <dbo:locationCountry>  ?b	0.008966322	0.06071076	0.10397295	123	2026	1183	-1
?g  <dbo:manufacturer>  ?a  ?g  <dbo:origin>  ?b   => ?a  <dbo:locationCountry>  ?b	0.007289692	0.069541029	0.8	100	1438	125	-1
?g  <dbo:broadcastArea>  ?b  ?g  <dbo:sisterStation>  ?a   => ?a  <dbo:locationCountry>  ?b	0.033751276	0.031503028	0.19478334	463	14697	2377	-1
?h  <dbo:country>  ?b  ?a  <dbo:location>  ?h   => ?a  <dbo:locationCountry>  ?b	0.012829859	0.001470293	0.575163399	176	119704	306	-1
?g  <dbo:parentCompany>  ?a  ?g  <dbo:regionServed>  ?b   => ?a  <dbo:locationCountry>  ?b	0.008018662	0.061452514	0.317002882	110	1790	347	-1
?b  <dbo:largestCity>  ?h  ?a  <dbo:restingPlace>  ?h   => ?a  <dbo:restingPlace>  ?b	0.008153623	0.074357192	0.074357192	107	1439	1439	-1
?a  <dbo:deathPlace>  ?h  ?b  <dbo:largestCity>  ?h   => ?a  <dbo:restingPlace>  ?b	0.009220453	0.002745009	0.045284431	121	44080	2672	-1
?b  <dbo:capital>  ?h  ?a  <dbo:restingPlace>  ?h   => ?a  <dbo:restingPlace>  ?b	0.014554599	0.029736883	0.029736883	191	6423	6423	-1
?b  <dbo:capital>  ?h  ?a  <dbo:deathPlace>  ?h   => ?a  <dbo:restingPlace>  ?b	0.016383449	0.001000088	0.018782214	215	214981	11447	-1
?a  <dbo:birthPlace>  ?h  ?b  <dbo:capital>  ?h   => ?a  <dbo:restingPlace>  ?b	0.007848815	0.000194642	0.011341114	103	529178	9082	-1
?b  <dbo:isPartOf>  ?h  ?a  <dbo:restingPlace>  ?h   => ?a  <dbo:restingPlace>  ?b	0.033071706	0.000361078	0.000361078	434	1201958	1201958	-1
?a  <dbo:deathPlace>  ?h  ?b  <dbo:isPartOf>  ?h   => ?a  <dbo:restingPlace>  ?b	0.033528919	0.000016398	0.000248304	440	26833014	1772022	-1
?a  <dbo:birthPlace>  ?h  ?b  <dbo:isPartOf>  ?h   => ?a  <dbo:restingPlace>  ?b	0.025832508	0.000004253	0.000197203	339	79707798	1719045	-1
?b  <dbo:location>  ?h  ?a  <dbo:restingPlace>  ?h   => ?a  <dbo:restingPlace>  ?b	0.026061114	0.000124817	0.000124817	342	2740014	2740014	-1
?a  <dbo:country>  ?h  ?b  <dbo:deathPlace>  ?h   => ?a  <dbo:president>  ?b	0.019596608	0.000000116	0.000022158	171	1474613628	7717184	-1
?a  <dbo:deathPlace>  ?h  ?b  <dbo:location>  ?h   => ?a  <dbo:restingPlace>  ?b	0.031242856	0.000002418	0.000052208	410	169576909	7853211	-1
?a  <dbo:division>  ?h  ?b  <dbo:division>  ?h   => ?a  <dbo:division>  ?b	0.027699998	0.000000879	0.000000879	1474	1677059950	1677059950	-1
?b  <dbo:country>  ?h  ?a  <dbo:restingPlace>  ?h   => ?a  <dbo:restingPlace>  ?b	0.054332089	0.000031122	0.000031122	713	22909859	22909859	-1
?a  <dbo:birthPlace>  ?h  ?b  <dbo:location>  ?h   => ?a  <dbo:restingPlace>  ?b	0.014021184	0.000000312	0.000022992	184	589199304	8002721	-1
?a  <dbo:birthPlace>  ?h  ?b  <dbo:country>  ?h   => ?a  <dbo:militaryUnit>  ?b	0.027549824	0.000000061	0.000009197	329	5357609746	35770826	-1
?b  <dbo:country>  ?h  ?a  <dbo:deathPlace>  ?h   => ?a  <dbo:president>  ?b	0.020169608	0.000000119	0.000006649	176	1474613628	26469323	-1
?h  <dbo:restingPlace>  ?b  ?a  <dbo:spouse>  ?h   => ?a  <dbo:restingPlace>  ?b	0.04815972	0.270432178	0.553415061	632	2337	1142	-1
?h  <dbo:deathPlace>  ?b  ?a  <dbo:spouse>  ?h   => ?a  <dbo:restingPlace>  ?b	0.018440905	0.022551486	0.11040146	242	10731	2192	-1
?h  <dbo:birthPlace>  ?b  ?a  <dbo:spouse>  ?h   => ?a  <dbo:restingPlace>  ?b	0.012116132	0.007542694	0.07054126	159	21080	2254	-1
?a  <dbo:predecessor>  ?h  ?h  <dbo:restingPlace>  ?b   => ?a  <dbo:restingPlace>  ?b	0.025984912	0.300440529	0.465846995	341	1135	732	-1
?a  <dbo:parent>  ?h  ?h  <dbo:restingPlace>  ?b   => ?a  <dbo:restingPlace>  ?b	0.05036958	0.169010483	0.364991717	661	3911	1811	-1
?h  <dbo:deathPlace>  ?b  ?a  <dbo:parent>  ?h   => ?a  <dbo:restingPlace>  ?b	0.023089233	0.023417575	0.082269889	303	12939	3683	-1
?h  <dbo:birthPlace>  ?b  ?a  <dbo:parent>  ?h   => ?a  <dbo:restingPlace>  ?b	0.016231045	0.01321258	0.053869499	213	16121	3954	-1
?h  <dbo:restingPlace>  ?b  ?a  <dbo:successor>  ?h   => ?a  <dbo:restingPlace>  ?b	0.026975539	0.183229814	0.42599278	354	1932	831	-1
?h  <dbo:deathPlace>  ?b  ?a  <dbo:successor>  ?h   => ?a  <dbo:restingPlace>  ?b	0.009220453	0.004906732	0.07202381	121	24660	1680	-1
?h  <dbo:birthPlace>  ?b  ?a  <dbo:successor>  ?h   => ?a  <dbo:restingPlace>  ?b	0.007772613	0.001837407	0.054809242	102	55513	1861	-1
?a  <dbo:deathPlace>  ?b  ?a  <dbo:residence>  ?b   => ?a  <dbo:restingPlace>  ?b	0.009220453	0.042145594	0.458333333	121	2871	264	-1
?h  <dbo:country>  ?b  ?a  <dbo:deathPlace>  ?h   => ?a  <dbo:restingPlace>  ?b	0.036577002	0.004455873	0.073766713	480	107723	6507	-1
?a  <dbo:deathPlace>  ?h  ?h  <dbo:isPartOf>  ?b   => ?a  <dbo:restingPlace>  ?b	0.030633239	0.002642407	0.043905636	402	152134	9156	-1
?h  <dbo:capital>  ?b  ?a  <dbo:deathPlace>  ?h   => ?a  <dbo:restingPlace>  ?b	0.022174808	0.004267238	0.07716786	291	68194	3771	-1
?a  <dbo:deathPlace>  ?h  ?h  <dbo:largestCity>  ?b   => ?a  <dbo:restingPlace>  ?b	0.008915644	0.003113772	0.056277056	117	37575	2079	-1
?a  <dbo:birthPlace>  ?h  ?h  <dbo:country>  ?b   => ?a  <dbo:restingPlace>  ?b	0.025299093	0.000898747	0.043961864	332	369403	7552	-1
?a  <dbo:birthPlace>  ?h  ?h  <dbo:isPartOf>  ?b   => ?a  <dbo:restingPlace>  ?b	0.021869999	0.000549712	0.027409034	287	522092	10471	-1
?a  <dbo:birthPlace>  ?h  ?h  <dbo:capital>  ?b   => ?a  <dbo:restingPlace>  ?b	0.017450278	0.000753403	0.050274424	229	303954	4555	-1
?a  <dbo:birthPlace>  ?h  ?h  <dbo:largestCity>  ?b   => ?a  <dbo:restingPlace>  ?b	0.007772613	0.000661088	0.042857143	102	154291	2380	-1
?h  <dbo:country>  ?b  ?a  <dbo:restingPlace>  ?h   => ?a  <dbo:restingPlace>  ?b	0.047778709	0.118034639	0.118034639	627	5312	5312	-1
?h  <dbo:isPartOf>  ?b  ?a  <dbo:restingPlace>  ?h   => ?a  <dbo:restingPlace>  ?b	0.033681323	0.067163045	0.067163045	442	6581	6581	-1
?h  <dbo:location>  ?b  ?a  <dbo:restingPlace>  ?h   => ?a  <dbo:restingPlace>  ?b	0.027432752	0.235294118	0.235294118	360	1530	1530	-1
?h  <dbo:capital>  ?b  ?a  <dbo:restingPlace>  ?h   => ?a  <dbo:restingPlace>  ?b	0.014554599	0.109518349	0.109518349	191	1744	1744	-1
?h  <dbo:largestCity>  ?b  ?a  <dbo:restingPlace>  ?h   => ?a  <dbo:restingPlace>  ?b	0.008153623	0.096396396	0.096396396	107	1110	1110	-1
?a  <dbo:birthPlace>  ?b  ?a  <dbo:deathPlace>  ?b   => ?a  <dbo:restingPlace>  ?b	0.05036958	0.012552937	0.33485309	661	52657	1974	-1
?g  <dbo:deathPlace>  ?b  ?g  <dbo:spouse>  ?a   => ?a  <dbo:restingPlace>  ?b	0.017983693	0.015244493	0.111954459	236	15481	2108	-1
?g  <dbo:deathPlace>  ?b  ?g  <dbo:parent>  ?a   => ?a  <dbo:restingPlace>  ?b	0.014021184	0.013604436	0.051310653	184	13525	3586	-1
?g  <dbo:deathPlace>  ?b  ?g  <dbo:successor>  ?a   => ?a  <dbo:restingPlace>  ?b	0.009906271	0.003786445	0.07761194	130	34333	1675	-1
?g  <dbo:birthPlace>  ?b  ?g  <dbo:parent>  ?a   => ?a  <dbo:restingPlace>  ?b	0.023241637	0.021736032	0.110267534	305	14032	2766	-1
?g  <dbo:birthPlace>  ?b  ?g  <dbo:spouse>  ?a   => ?a  <dbo:restingPlace>  ?b	0.011582717	0.004955821	0.069820854	152	30671	2177	-1
?g  <dbo:restingPlace>  ?b  ?g  <dbo:spouse>  ?a   => ?a  <dbo:restingPlace>  ?b	0.048083517	0.198552549	0.551573427	631	3178	1144	-1
?g  <dbo:parent>  ?a  ?g  <dbo:restingPlace>  ?b   => ?a  <dbo:restingPlace>  ?b	0.04526404	0.133213725	0.31495228	594	4459	1886	-1
?g  <dbo:restingPlace>  ?b  ?g  <dbo:successor>  ?a   => ?a  <dbo:restingPlace>  ?b	0.026137316	0.141036184	0.422413793	343	2432	812	-1
?g  <dbo:predecessor>  ?a  ?g  <dbo:restingPlace>  ?b   => ?a  <dbo:restingPlace>  ?b	0.02590871	0.287162162	0.460081191	340	1184	739	-1
?a  <dbo:canton>  ?h  ?h  <dbo:department>  ?b   => ?a  <dbo:department>  ?b	0.015789041	0.977928693	0.993103448	576	589	580	-1
?h  <dbo:department>  ?b  ?a  <dbo:intercommunality>  ?h   => ?a  <dbo:department>  ?b	0.003316795	0.983739837	0.991803279	121	123	122	-1
?a  <dbo:language>  ?h  ?b  <dbo:language>  ?h   => ?a  <dbo:locationCountry>  ?b	0.035355008	0.000000302	0.000028708	485	1608619700	16894412	-1
?a  <dbo:arrondissement>  ?h  ?b  <dbo:part>  ?h   => ?a  <dbo:department>  ?b	0.033771004	0.936170213	0.957264957	1232	1316	1287	-1
?a  <dbo:arrondissement>  ?h  ?h  <dbo:department>  ?b   => ?a  <dbo:department>  ?b	0.065403909	0.987991718	0.998744244	2386	2415	2389	-1
?a  <dbo:arrondissement>  ?h  ?h  <dbo:isPartOf>  ?b   => ?a  <dbo:department>  ?b	0.005482306	0.280504909	0.280504909	200	713	713	-1
?g  <dbo:arrondissement>  ?a  ?g  <dbo:department>  ?b   => ?a  <dbo:department>  ?b	0.00627724	0.566831683	0.991341991	229	404	231	-1
?g  <dbo:canton>  ?a  ?g  <dbo:department>  ?b   => ?a  <dbo:department>  ?b	0.010087443	0.258064516	0.981333333	368	1426	375	-1
?b  <dbo:isPartOf>  ?h  ?a  <dbo:region>  ?h   => ?a  <dbo:department>  ?b	0.677092185	0.005976107	0.193207506	24701	4133293	127847	-1
?a  <dbo:isPartOf>  ?h  ?h  <dbo:typeOfElectrification>  ?b   => ?a  <dbo:typeOfElectrification>  ?b	0.132058288	0.488215488	0.625	145	297	232	-1
?b  <dbo:country>  ?h  ?a  <dbo:stateOfOrigin>  ?h   => ?a  <dbo:restingPlace>  ?b	0.021565191	0.000000478	0.000010722	283	591765282	26394801	-1
?g  <dbo:ground>  ?a  ?g  <dbo:ground>  ?b   => ?a  <dbo:capital>  ?b	0.044776119	0.003453066	0.023150612	174	50390	7516	-1
?g  <dbo:place>  ?a  ?g  <dbo:place>  ?b   => ?a  <dbo:capital>  ?b	0.041430777	0.005711853	0.021946565	161	28187	7336	-1
?g  <dbo:locationCity>  ?b  ?g  <dbo:locationCountry>  ?a   => ?a  <dbo:capital>  ?b	0.034225425	0.03442029	0.036299127	133	3864	3664	-1
?g  <dbo:deathPlace>  ?a  ?g  <dbo:restingPlace>  ?b   => ?a  <dbo:capital>  ?b	0.035512095	0.010487119	0.039237987	138	13159	3517	-1
?g  <dbo:birthPlace>  ?a  ?g  <dbo:restingPlace>  ?b   => ?a  <dbo:capital>  ?b	0.027792074	0.006370178	0.025399812	108	16954	4252	-1
?g  <dbo:country>  ?a  ?g  <dbo:garrison>  ?b   => ?a  <dbo:capital>  ?b	0.028306742	0.031082227	0.041121495	110	3539	2675	-1
?g  <dbo:hometown>  ?a  ?g  <dbo:hometown>  ?b   => ?a  <dbo:capital>  ?b	0.059701493	0.007101534	0.024454517	232	32669	9487	-1
?g  <dbo:birthPlace>  ?a  ?g  <dbo:hometown>  ?b   => ?a  <dbo:capital>  ?b	0.036541431	0.0111644	0.038274933	142	12719	3710	-1
?g  <dbo:foundationPlace>  ?a  ?g  <dbo:foundationPlace>  ?b   => ?a  <dbo:capital>  ?b	0.02624807	0.014739884	0.057400113	102	6920	1777	-1
?g  <dbo:birthPlace>  ?a  ?g  <dbo:residence>  ?b   => ?a  <dbo:capital>  ?b	0.058414822	0.006293842	0.024787071	227	36067	9158	-1
?g  <dbo:residence>  ?a  ?g  <dbo:residence>  ?b   => ?a  <dbo:capital>  ?b	0.045290787	0.007206617	0.033865692	176	24422	5197	-1
?g  <dbo:headquarter>  ?a  ?g  <dbo:headquarter>  ?b   => ?a  <dbo:capital>  ?b	0.069994853	0.014408306	0.057468836	272	18878	4733	-1
?b  <dbo:country>  ?h  ?a  <dbo:deathPlace>  ?h   => ?a  <dbo:restingPlace>  ?b	0.071782367	0.000000639	0.000014177	942	1474613628	66446310	-1
?g  <dbo:headquarter>  ?b  ?g  <dbo:location>  ?a   => ?a  <dbo:capital>  ?b	0.033196089	0.034226585	0.117272727	129	3769	1100	-1
?g  <dbo:headquarter>  ?b  ?g  <dbo:jurisdiction>  ?a   => ?a  <dbo:capital>  ?b	0.030880082	0.119641077	0.336134454	120	1003	357	-1
?g  <dbo:country>  ?a  ?g  <dbo:headquarter>  ?b   => ?a  <dbo:capital>  ?b	0.038085435	0.105113636	0.1197411	148	1408	1236	-1
?g  <dbo:deathPlace>  ?a  ?g  <dbo:deathPlace>  ?b   => ?a  <dbo:department>  ?b	0.003536087	0.001408589	0.06056338	129	91581	2130	-1
?g  <dbo:city>  ?a  ?g  <dbo:city>  ?b   => ?a  <dbo:capital>  ?b	0.039629439	0.001435242	0.024643943	154	107299	6249	-1
?g  <dbo:city>  ?b  ?g  <dbo:state>  ?a   => ?a  <dbo:capital>  ?b	0.036541431	0.012263581	0.016573296	142	11579	8568	-1
?g  <dbo:city>  ?b  ?g  <dbo:country>  ?a   => ?a  <dbo:capital>  ?b	0.046320124	0.008104093	0.008266361	180	22211	21775	-1
?g  <dbo:jurisdiction>  ?a  ?g  <dbo:location>  ?b   => ?a  <dbo:capital>  ?b	0.030880082	0.119641077	0.336134454	120	1003	357	-1
?a  <dbo:birthPlace>  ?h  ?b  <dbo:country>  ?h   => ?a  <dbo:formerTeam>  ?b	0.008222523	0.000000128	0.000003642	687	5357609746	188638409	-1
?g  <dbo:location>  ?b  ?g  <dbo:regionServed>  ?a   => ?a  <dbo:capital>  ?b	0.028564076	0.017929252	0.032173913	111	6191	3450	-1
?g  <dbo:location>  ?a  ?g  <dbo:location>  ?b   => ?a  <dbo:capital>  ?b	0.084920226	0.001918538	0.01059186	330	172006	31156	-1
?g  <dbo:deathPlace>  ?a  ?g  <dbo:deathPlace>  ?b   => ?a  <dbo:capital>  ?b	0.151827072	0.006442384	0.027123943	590	91581	21752	-1
?g  <dbo:deathPlace>  ?b  ?g  <dbo:nationality>  ?a   => ?a  <dbo:capital>  ?b	0.037056099	0.0125076	0.021139166	144	11513	6812	-1
?g  <dbo:country>  ?a  ?g  <dbo:location>  ?b   => ?a  <dbo:capital>  ?b	0.029850746	0.007878829	0.008128372	116	14723	14271	-1
?g  <dbo:birthPlace>  ?a  ?g  <dbo:deathPlace>  ?b   => ?a  <dbo:capital>  ?b	0.12609367	0.002467743	0.011914314	490	198562	41127	-1
?g  <dbo:birthPlace>  ?b  ?g  <dbo:stateOfOrigin>  ?a   => ?a  <dbo:capital>  ?b	0.028049408	0.010526316	0.016789895	109	10355	6492	-1
?g  <dbo:birthPlace>  ?b  ?g  <dbo:residence>  ?a   => ?a  <dbo:capital>  ?b	0.038600103	0.004158926	0.017111567	150	36067	8766	-1
?g  <dbo:country>  ?a  ?g  <dbo:deathPlace>  ?b   => ?a  <dbo:capital>  ?b	0.033710757	0.010413355	0.018191918	131	12580	7201	-1
?g  <dbo:birthPlace>  ?b  ?g  <dbo:deathPlace>  ?a   => ?a  <dbo:capital>  ?b	0.093154915	0.001823108	0.007525205	362	198562	48105	-1
?g  <dbo:birthPlace>  ?a  ?g  <dbo:birthPlace>  ?b   => ?a  <dbo:department>  ?b	0.014089526	0.00180076	0.114527629	514	285435	4488	-1
?g  <dbo:birthPlace>  ?b  ?g  <dbo:nationality>  ?a   => ?a  <dbo:capital>  ?b	0.04606279	0.006497042	0.010645257	179	27551	16815	-1
?g  <dbo:birthPlace>  ?b  ?g  <dbo:hometown>  ?a   => ?a  <dbo:capital>  ?b	0.033710757	0.010299552	0.031688437	131	12719	4134	-1
?a  <dbo:municipality>  ?h  ?b  <dbo:part>  ?h   => ?a  <dbo:district>  ?b	0.001694532	0.596590909	0.7	105	176	150	-1
?a  <dbo:daylightSavingTimeZone>  ?h  ?b  <dbo:daylightSavingTimeZone>  ?h   => ?a  <dbo:district>  ?b	0.004712414	0.000042385	0.000173769	292	6889264	1680392	-1
?a  <dbo:federalState>  ?h  ?b  <dbo:federalState>  ?h   => ?a  <dbo:district>  ?b	0.003663417	0.000065276	0.000085031	227	3477517	2669617	-1
?h  <dbo:district>  ?b  ?a  <dbo:sourceMountain>  ?h   => ?a  <dbo:district>  ?b	0.003066297	0.591900312	0.892018779	190	321	213	-1
?h  <dbo:isPartOf>  ?b  ?a  <dbo:sourceMountain>  ?h   => ?a  <dbo:district>  ?b	0.002114131	0.111016949	0.453287197	131	1180	289	-1
?h  <dbo:isPartOf>  ?b  ?a  <dbo:mouthMountain>  ?h   => ?a  <dbo:district>  ?b	0.017187399	0.360528097	0.719594595	1065	2954	1480	-1
?h  <dbo:isPartOf>  ?b  ?a  <dbo:mouthPlace>  ?h   => ?a  <dbo:district>  ?b	0.017187399	0.360528097	0.719594595	1065	2954	1480	-1
?h  <dbo:district>  ?b  ?a  <dbo:sourcePlace>  ?h   => ?a  <dbo:district>  ?b	0.003066297	0.591900312	0.892018779	190	321	213	-1
?h  <dbo:isPartOf>  ?b  ?a  <dbo:sourcePlace>  ?h   => ?a  <dbo:district>  ?b	0.002114131	0.111016949	0.453287197	131	1180	289	-1
?b  <dbo:isPartOf>  ?h  ?a  <dbo:neighboringMunicipality>  ?h   => ?a  <dbo:district>  ?b	0.009666903	0.255219429	0.261457879	599	2347	2291	-1
?h  <dbo:district>  ?b  ?a  <dbo:neighboringMunicipality>  ?h   => ?a  <dbo:district>  ?b	0.040878575	0.483766234	0.497642436	2533	5236	5090	-1
?g  <dbo:birthPlace>  ?b  ?g  <dbo:country>  ?a   => ?a  <dbo:capital>  ?b	0.034482759	0.006348605	0.009988818	134	21107	13415	-1
?a  <dbo:daylightSavingTimeZone>  ?h  ?b  <dbo:state>  ?h   => ?a  <dbo:district>  ?b	0.002549868	0.004950495	0.004950495	158	31916	31916	-1
?h  <dbo:district>  ?b  ?a  <dbo:leftTributary>  ?h   => ?a  <dbo:district>  ?b	0.023836421	0.912855377	0.948619139	1477	1618	1557	-1
?a  <dbo:canton>  ?h  ?b  <dbo:isPartOf>  ?h   => ?a  <dbo:district>  ?b	0.020899232	0.064688546	0.065943579	1295	20019	19638	-1
?g  <dbo:birthPlace>  ?a  ?g  <dbo:birthPlace>  ?b   => ?a  <dbo:capital>  ?b	0.214359238	0.002918353	0.012160761	833	285435	68499	-1
?h  <dbo:district>  ?b  ?a  <dbo:municipality>  ?h   => ?a  <dbo:district>  ?b	0.010134917	0.872222222	0.931750742	628	720	674	-1
?h  <dbo:isPartOf>  ?b  ?a  <dbo:municipality>  ?h   => ?a  <dbo:district>  ?b	0.006084178	0.330122592	0.51292517	377	1142	735	-1
?h  <dbo:district>  ?b  ?a  <dbo:rightTributary>  ?h   => ?a  <dbo:district>  ?b	0.022658318	0.902313625	0.932270916	1404	1556	1506	-1
?h  <dbo:district>  ?b  ?a  <dbo:riverMouth>  ?h   => ?a  <dbo:district>  ?b	0.13611129	0.518632395	0.525941631	8434	16262	16036	-1
?h  <dbo:region>  ?b  ?a  <dbo:riverMouth>  ?h   => ?a  <dbo:district>  ?b	0.002259376	0.083482409	0.209895052	140	1677	667	-1
?a  <dbo:associationOfLocalGovernment>  ?h  ?h  <dbo:district>  ?b   => ?a  <dbo:district>  ?b	0.004389646	0.885993485	0.906666667	272	307	300	-1
?a  <dbo:city>  ?h  ?b  <dbo:city>  ?h   => ?a  <dbo:district>  ?b	0.004696275	0.000100461	0.002937614	291	2896652	99060	-1
?h  <dbo:district>  ?b  ?a  <dbo:highestState>  ?h   => ?a  <dbo:district>  ?b	0.003017881	0.949238579	0.979057592	187	197	191	-1
?h  <dbo:district>  ?b  ?a  <dbo:rival>  ?h   => ?a  <dbo:district>  ?b	0.002985605	0.486842105	0.672727273	185	380	275	-1
?a  <dbo:district>  ?h  ?b  <dbo:district>  ?h   => ?a  <dbo:district>  ?b	0.001791363	0.000016465	0.000016465	111	6741594	6741594	-1
?b  <dbo:isPartOf>  ?h  ?a  <dbo:region>  ?h   => ?a  <dbo:district>  ?b	0.026354012	0.000395085	0.00382321	1633	4133293	427128	-1
?a  <dbo:daylightSavingTimeZone>  ?h  ?b  <dbo:timeZone>  ?h   => ?a  <dbo:district>  ?b	0.012313601	0.000012136	0.000038894	763	62873308	19617417	-1
?a  <dbo:region>  ?h  ?b  <dbo:state>  ?h   => ?a  <dbo:district>  ?b	0.003727971	0.000135899	0.004868898	231	1699797	47444	-1
?h  <dbo:part>  ?b  ?a  <dbo:region>  ?h   => ?a  <dbo:district>  ?b	0.003195404	0.037176117	0.11353211	198	5326	1744	-1
?h  <dbo:capital>  ?b  ?a  <dbo:region>  ?h   => ?a  <dbo:district>  ?b	0.001839778	0.029672046	0.070326959	114	3842	1621	-1
?a  <dbo:region>  ?h  ?b  <dbo:region>  ?h   => ?a  <dbo:district>  ?b	0.005115874	0.000007305	0.001131097	317	43396709	280259	-1
?a  <dbo:city>  ?h  ?h  <dbo:district>  ?b   => ?a  <dbo:district>  ?b	0.008827706	0.095847205	0.705806452	547	5707	775	-1
?a  <dbo:city>  ?h  ?h  <dbo:isPartOf>  ?b   => ?a  <dbo:district>  ?b	0.017994319	0.01128851	0.123109197	1115	98773	9057	-1
?b  <dbo:state>  ?h  ?a  <dbo:timeZone>  ?h   => ?a  <dbo:district>  ?b	0.002549868	0.004832691	0.004950495	158	32694	31916	-1
?a  <dbo:birthPlace>  ?h  ?b  <dbo:birthPlace>  ?h   => ?a  <dbo:president>  ?b	0.242952097	0.000000788	0.000154111	2120	2691496142	13756301	-1
?a  <dbo:location>  ?h  ?b  <dbo:state>  ?h   => ?a  <dbo:district>  ?b	0.001839778	0.000006163	0.000180561	114	18498869	631365	-1
?a  <dbo:state>  ?h  ?b  <dbo:state>  ?h   => ?a  <dbo:district>  ?b	0.143147634	0.000155018	0.000290722	8870	57219022	30510241	-1
?b  <dbo:country>  ?h  ?a  <dbo:state>  ?h   => ?a  <dbo:district>  ?b	0.002436899	0.000028537	0.000219963	151	5291361	686478	-1
?b  <dbo:isPartOf>  ?h  ?a  <dbo:location>  ?h   => ?a  <dbo:district>  ?b	0.009505519	0.000018028	0.000533849	589	32671030	1103308	-1
?h  <dbo:district>  ?b  ?a  <dbo:location>  ?h   => ?a  <dbo:district>  ?b	0.026160351	0.16970268	0.806066634	1621	9552	2011	-1
?a  <dbo:location>  ?h  ?h  <dbo:metropolitanBorough>  ?b   => ?a  <dbo:district>  ?b	0.009231166	0.432024169	0.913738019	572	1324	626	-1
