id	label   album	artist	date	rating	DBpedia_URL
665.0	good	I'll Sleep When You're Dead	El-P	20-Mar-07	80.0	http://dbpedia.org/resource/I'll_Sleep_When_You're_Dead
666.0	good	IRM	Charlotte Gainsbourg	26-Jan-10	80.0	http://dbpedia.org/resource/IRM_(album)
667.0	good	Icky Thump	The White Stripes	19-Jun-07	80.0	http://dbpedia.org/resource/Icky_Thump
668.0	good	In and Out of Youth and Lightness	Young Widows	12-Apr-11	80.0	http://dbpedia.org/resource/In_and_Out_of_Youth_and_Lightness
669.0	good	Infiniheart	Chad VanGaalen	23-Aug-05	80.0	http://dbpedia.org/resource/Infiniheart
670.0	good	Jim Noir	Jim Noir	8-Apr-08	80.0	http://dbpedia.org/resource/Jim_Noir_(album)
671.0	good	Keep It Hid	Dan Auerbach	10-Feb-09	80.0	http://dbpedia.org/resource/Keep_It_Hid
672.0	good	Kid A	Radiohead	3-Oct-00	80.0	http://dbpedia.org/resource/Kid_A
674.0	good	Last Days Of Wonder	The Handsome Family	13-Jun-06	80.0	http://dbpedia.org/resource/Last_Days_of_Wonder
675.0	good	Le Noise	Neil Young	28-Sep-10	80.0	http://dbpedia.org/resource/Le_Noise
676.0	good	Life Cycles	The Word Alive	3-Jul-12	80.0	http://dbpedia.org/resource/Life_Cycles_(album)
678.0	good	Lucky Shiner	Gold Panda	12-Oct-10	80.0	http://dbpedia.org/resource/Lucky_Shiner
679.0	good	Mama's Gun	Erykah Badu	21-Nov-00	80.0	http://dbpedia.org/resource/Mama's_Gun
680.0	good	Manafon	David Sylvian	15-Sep-09	80.0	http://dbpedia.org/resource/Manafon_(album)
682.0	good	Martha Wainwright	Martha Wainwright	12-Apr-05	80.0	http://dbpedia.org/resource/Martha_Wainwright_(album)
683.0	good	Me First	The Elected	3-Feb-04	80.0	http://dbpedia.org/resource/Me_First_(album)
684.0	good	Mic Tyson	Sean Price	30-Oct-12	80.0	http://dbpedia.org/resource/Mic_Tyson
685.0	good	Midnight Souvenirs	Peter Wolf	6-Apr-10	80.0	http://dbpedia.org/resource/Midnight_Souvenirs
688.0	good	Monsters Of Folk	Monsters Of Folk	22-Sep-09	80.0	http://dbpedia.org/resource/Monsters_of_Folk_(album)
689.0	good	My Maudlin Career	Camera Obscura	21-Apr-09	80.0	http://dbpedia.org/resource/My_Maudlin_Career
690.0	good	Next Big Thing	Vince Gill	11-Feb-03	80.0	http://dbpedia.org/resource/Next_Big_Thing
694.0	good	Odd Soul	MUTEMATH	4-Oct-11	80.0	http://dbpedia.org/resource/Odd_Soul
695.0	good	Offend Maggie	Deerhoof	7-Oct-08	80.0	http://dbpedia.org/resource/Offend_Maggie
696.0	good	Oh My God, Charlie Darwin	The Low Anthem	9-Jun-09	80.0	http://dbpedia.org/resource/Oh_My_God,_Charlie_Darwin
698.0	good	Outside Closer	Hood	8-Feb-05	80.0	http://dbpedia.org/resource/Outside_Closer
700.0	good	Pawn Shoppe Heart	The Von Bondies	9-Mar-04	80.0	http://dbpedia.org/resource/Pawn_Shoppe_Heart
702.0	good	Prog	The Bad Plus	8-May-07	80.0	http://dbpedia.org/resource/Prog_(album)
703.0	good	Rainwater Cassette Exchange	Deerhunter	9-Jun-09	80.0	http://dbpedia.org/resource/Rainwater_Cassette_Exchange
704.0	good	Regard The End	Willard Grant Conspiracy	17-Feb-04	80.0	http://dbpedia.org/resource/Regard_the_End
705.0	good	Regifted Light	Baby Dee	14-Mar-11	80.0	http://dbpedia.org/resource/Regifted_Light
706.0	good	Return To The Sea	Islands	4-Apr-06	80.0	http://dbpedia.org/resource/Return_to_the_Sea
707.0	good	Rising Down	The Roots	29-Apr-08	80.0	http://dbpedia.org/resource/Rising_Down
708.0	good	Section.80	Kendrick Lamar	2-Jul-11	80.0	http://dbpedia.org/resource/Section.80
709.0	good	Sharpen Your Teeth	Ugly Casanova	21-May-02	80.0	http://dbpedia.org/resource/Sharpen_Your_Teeth
710.0	good	Silence Is Sexy	EinstÃƒÆ’Ã‚Â¼rzende Neubauten	23-May-00	80.0	http://dbpedia.org/resource/Silence_Is_Sexy
714.0	good	Sound of Water	Saint Etienne	6-Jun-00	80.0	http://dbpedia.org/resource/Sound_of_Water
716.0	good	Street Horrrsing	Fuck Buttons	18-Mar-08	80.0	http://dbpedia.org/resource/Street_Horrrsing
718.0	good	Swing Lo Magellan	Dirty Projectors	10-Jul-12	80.0	http://dbpedia.org/resource/Swing_Lo_Magellan
719.0	good	Tassili	Tinariwen	30-Aug-11	80.0	http://dbpedia.org/resource/Tassili_(album)
720.0	good	The Age of Adz	Sufjan Stevens	12-Oct-10	80.0	http://dbpedia.org/resource/The_Age_of_Adz
721.0	good	The Angels Of Light Sing 'Other People'	Angels Of Light	22-Mar-05	80.0	http://dbpedia.org/resource/The_Angels_of_Light_Sing_'Other_People'
722.0	good	The Animal Years	Josh Ritter	11-Apr-06	80.0	http://dbpedia.org/resource/The_Animal_Years
724.0	good	The Con	Tegan and Sara	24-Jul-07	80.0	http://dbpedia.org/resource/The_Con_(album)
725.0	good	The Contino Sessions	Death in Vegas	14-Sep-99	80.0	http://dbpedia.org/resource/The_Contino_Sessions
726.0	good	The Craft	Blackalicious	27-Sep-05	80.0	http://dbpedia.org/resource/The_Craft_(album)
727.0	good	The Crying Light	Antony and the Johnsons	20-Jan-09	80.0	http://dbpedia.org/resource/The_Crying_Light
728.0	good	The Execution of All Things	Rilo Kiley	1-Oct-02	80.0	http://dbpedia.org/resource/The_Execution_of_All_Things
729.0	good	The Flying Club Cup	Beirut	9-Oct-07	80.0	http://dbpedia.org/resource/The_Flying_Club_Cup
730.0	good	The Great Western	James Dean Bradfield	24-Jul-06	80.0	http://dbpedia.org/resource/The_Great_Western
731.0	good	The Grind Date	De La Soul	5-Oct-04	80.0	http://dbpedia.org/resource/The_Grind_Date
732.0	good	The King of Limbs	Radiohead	29-Mar-11	80.0	http://dbpedia.org/resource/The_King_of_Limbs
733.0	good	The Last Romance	Arab Strap	21-Feb-06	80.0	http://dbpedia.org/resource/The_Last_Romance
734.0	good	The Libertines	The Libertines	31-Aug-04	80.0	http://dbpedia.org/resource/The_Libertines_(album)
735.0	good	The Magic Numbers	The Magic Numbers	4-Oct-05	80.0	http://dbpedia.org/resource/The_Magic_Numbers_(album)
736.0	good	The Midnight Organ Fight	Frightened Rabbit	29-Apr-08	80.0	http://dbpedia.org/resource/The_Midnight_Organ_Fight
737.0	good	The Power Of Negative Thinking: B-Sides & Rarities	The Jesus And Mary Chain	30-Sep-08	80.0	http://dbpedia.org/resource/The_Power_of_Negative_Thinking:_B-Sides_&_Rarities
739.0	good	The Tigers Have Spoken	Neko Case	9-Nov-04	80.0	http://dbpedia.org/resource/The_Tigers_Have_Spoken
740.0	good	The Way The Wind Blows	A Hawk and a Hacksaw	17-Oct-06	80.0	http://dbpedia.org/resource/The_Way_the_Wind_Blows
741.0	good	Three Fact Fader	Engineers	13-Oct-09	80.0	http://dbpedia.org/resource/Three_Fact_Fader
743.0	good	Transference	Spoon	19-Jan-10	80.0	http://dbpedia.org/resource/Transference_(album)
744.0	good	Twilight Of The Thunder God	Amon Amarth	30-Sep-08	80.0	http://dbpedia.org/resource/Twilight_of_the_Thunder_God
745.0	good	Under Cold Blue Stars	Josh Rouse	19-Feb-02	80.0	http://dbpedia.org/resource/Under_Cold_Blue_Stars
746.0	good	Unglamorous	Lori McKenna	14-Aug-07	80.0	http://dbpedia.org/resource/Unglamorous
749.0	good	Vivian Girls	Vivian Girls	30-Sep-08	80.0	http://dbpedia.org/resource/Vivian_Girls_(album)
750.0	good	Warmer Corners	The Lucksmiths	4-Apr-05	80.0	http://dbpedia.org/resource/Warmer_Corners
751.0	good	We The Vehicles	Maritime	18-Apr-06	80.0	http://dbpedia.org/resource/We,_the_Vehicles
752.0	good	What I Do	Alan Jackson	7-Sep-04	80.0	http://dbpedia.org/resource/What_I_Do
753.0	good	When I Pretend To Fall	The Long Winters	6-May-03	80.0	http://dbpedia.org/resource/When_I_Pretend_to_Fall
754.0	good	White Chalk	PJ Harvey	25-Sep-07	80.0	http://dbpedia.org/resource/White_Chalk
755.0	good	White Silence	Cave In	24-May-11	80.0	http://dbpedia.org/resource/White_Silence
756.0	good	Wind In The Wires	Patrick Wolf	15-Mar-05	80.0	http://dbpedia.org/resource/Wind_in_the_Wires
759.0	good	You Get What You Give	Zac Brown Band	21-Sep-10	80.0	http://dbpedia.org/resource/You_Get_What_You_Give_(album)
760.0	good	100 Days, 100 Nights	Sharon Jones & the Dap-Kings	2-Oct-07	79.0	http://dbpedia.org/resource/100_Days,_100_Nights
761.0	good	1372 Overton Park	Lucero	6-Oct-09	79.0	http://dbpedia.org/resource/1372_Overton_Park
762.0	good	About A Boy [Soundtrack]	Badly Drawn Boy	23-Apr-02	79.0	http://dbpedia.org/resource/About_a_Boy_(soundtrack)
764.0	good	Alegranza	El Guincho	7-Oct-08	79.0	http://dbpedia.org/resource/Alegranza_(album)
765.0	good	All That You Can't Leave Behind	U2	31-Oct-00	79.0	http://dbpedia.org/resource/All_That_You_Can't_Leave_Behind
769.0	good	An Imaginary Country	Tim Hecker	10-Mar-09	79.0	http://dbpedia.org/resource/An_Imaginary_Country
771.0	good	Autumn of the Seraphs	Pinback	11-Sep-07	79.0	http://dbpedia.org/resource/Autumn_of_the_Seraphs
775.0	good	Biophilia	BjÃƒÂ¶rk	11-Oct-11	79.0	http://dbpedia.org/resource/Biophilia_(album)
777.0	good	Blackout! 2	Method Man & Redman	19-May-09	79.0	http://dbpedia.org/resource/Blackout!_2
778.0	good	Brooklynati	Tanya Morgan	19-May-09	79.0	http://dbpedia.org/resource/Brooklynati
779.0	good	Built On Squares	Starlight Mints	20-May-03	79.0	http://dbpedia.org/resource/Built_on_Squares
780.0	good	Castle Talk	Screaming Females	14-Sep-10	79.0	http://dbpedia.org/resource/Castle_Talk_(album)
781.0	good	Cat's Eyes	Cat's Eyes	17-May-11	79.0	http://dbpedia.org/resource/Cat's_Eyes_(album)
783.0	good	Cinder	Dirty Three	11-Oct-05	79.0	http://dbpedia.org/resource/Cinder_(album)
785.0	good	Coexist	The xx	11-Sep-12	79.0	http://dbpedia.org/resource/Coexist_(album)
788.0	good	Cripple Crow	Devendra Banhart	13-Sep-05	79.0	http://dbpedia.org/resource/Cripple_Crow
791.0	good	Darker Handcraft	Trap Them	15-Mar-11	79.0	http://dbpedia.org/resource/Darker_Handcraft
793.0	good	Diaper Island	Chad VanGaalen	17-May-11	79.0	http://dbpedia.org/resource/Diaper_Island
795.0	good	Drum's Not Dead	Liars	21-Mar-06	79.0	http://dbpedia.org/resource/Drum's_Not_Dead
796.0	good	Elk-Lake Serenade	Hayden	18-May-04	79.0	http://dbpedia.org/resource/Elk-Lake_Serenade
798.0	good	Fan Dance	Sam Phillips	31-Jul-01	79.0	http://dbpedia.org/resource/Fan_Dance_(album)
801.0	bad	Everything Is Borrowed	The Streets	7-Oct-08	63.0	http://dbpedia.org/resource/Everything_Is_Borrowed
802.0	bad	Falcon	The Courteeners	22-Feb-10	63.0	http://dbpedia.org/resource/Falcon_(album)
803.0	bad	Farmer's Daughter	Crystal Bowersox	14-Dec-10	63.0	http://dbpedia.org/resource/Farmer's_Daughter_(album)
805.0	bad	Flaws	Bombay Bicycle Club	13-Jul-10	63.0	http://dbpedia.org/resource/Flaws
806.0	bad	Fly Yellow Moon	Fyfe Dangerfield	25-May-10	63.0	http://dbpedia.org/resource/Fly_Yellow_Moon
807.0	bad	Furious Angels	Rob Dougan	3-Jun-03	63.0	http://dbpedia.org/resource/Furious_Angels
809.0	bad	Ghostbird	Zee Avi	23-Aug-11	63.0	http://dbpedia.org/resource/Ghostbird
812.0	bad	He Was King	Felix Da Housecat	25-Aug-09	63.0	http://dbpedia.org/resource/He_Was_King
813.0	bad	Higher Than The Eiffel	Audio Bullys	18-May-10	63.0	http://dbpedia.org/resource/Higher_Than_the_Eiffel
814.0	bad	Hitting The Ground	Gordon Gano	20-Aug-02	63.0	http://dbpedia.org/resource/Hitting_the_Ground
818.0	bad	In Rape Fantasy And Terror Sex We Trust	Joan of Arc	27-May-03	63.0	http://dbpedia.org/resource/In_Rape_Fantasy_and_Terror_Sex_We_Trust
819.0	bad	Invicta	Hit the Lights	31-Jan-12	63.0	http://dbpedia.org/resource/Invicta_(album)
820.0	bad	Laws of Illusion	Sarah McLachlan	15-Jun-10	63.0	http://dbpedia.org/resource/Laws_of_Illusion
821.0	bad	Laws Of Illusion	Sarah McLachlan	15-Jun-10	63.0	http://dbpedia.org/resource/Laws_of_Illusion
822.0	bad	Learning From Falling	Lamya	30-Jul-02	63.0	http://dbpedia.org/resource/Learning_from_Falling
824.0	bad	Made In China	Juliana Hatfield	9-Aug-05	63.0	http://dbpedia.org/resource/Made_in_China_(album)
825.0	bad	Money and Celebrity	The Subways	19-Sep-11	63.0	http://dbpedia.org/resource/Money_and_Celebrity
826.0	bad	Moodring	Mya	22-Jul-03	63.0	http://dbpedia.org/resource/Moodring
827.0	bad	Music Of The Spheres	Ian Brown	1-Oct-01	63.0	http://dbpedia.org/resource/Music_of_the_Spheres_(Ian_Brown_album)
828.0	bad	My World, My Way	Silkk The Shocker	27-Feb-01	63.0	http://dbpedia.org/resource/My_World,_My_Way_(album)
829.0	bad	Night Shades	Cobra Starship	29-Aug-11	63.0	http://dbpedia.org/resource/Night_Shades
830.0	bad	Not Your Kind of People	Garbage	22-May-12	63.0	http://dbpedia.org/resource/Not_Your_Kind_of_People
831.0	bad	One Soul Now	Cowboy Junkies	8-Jun-04	63.0	http://dbpedia.org/resource/One_Soul_Now
832.0	bad	Only By The Night	Kings of Leon	23-Sep-08	63.0	http://dbpedia.org/resource/Only_by_the_Night
833.0	bad	Paper Tigers	Caesars	26-Apr-05	63.0	http://dbpedia.org/resource/Paper_Tigers
834.0	bad	Party Rock	LMFAO	7-Jul-09	63.0	http://dbpedia.org/resource/Party_Rock
835.0	bad	Pocket Symphony	Air	6-Mar-07	63.0	http://dbpedia.org/resource/Pocket_Symphony
836.0	bad	R&G (Rhythm & Gangsta): The Masterpiece	Snoop Dogg	16-Nov-04	63.0	http://dbpedia.org/resource/R&G_(Rhythm_&_Gangsta):_The_Masterpiece
837.0	bad	Red Letter Days	The Wallflowers	5-Nov-02	63.0	http://dbpedia.org/resource/Red_Letter_Days_(album)
840.0	bad	Satan's Circus	Death in Vegas	24-May-05	63.0	http://dbpedia.org/resource/Satan's_Circus
841.0	bad	Saturday Nights & Sunday Mornings	Counting Crows	25-Mar-08	63.0	http://dbpedia.org/resource/Saturday_Nights_&_Sunday_Mornings
842.0	bad	Some Loud Thunder	Clap Your Hands Say Yeah	30-Jan-07	63.0	http://dbpedia.org/resource/Some_Loud_Thunder
843.0	bad	Sun, Sun, Sun	The Elected	24-Jan-06	63.0	http://dbpedia.org/resource/Sun,_Sun,_Sun
844.0	bad	Tear The World Down	We Are The Fallen	11-May-10	63.0	http://dbpedia.org/resource/Tear_the_World_Down
845.0	bad	The Age Of Miracles	Mary Chapin Carpenter	27-Apr-10	63.0	http://dbpedia.org/resource/The_Age_of_Miracles
846.0	bad	The Bright Lights Of America	Anti-Flag	1-Apr-08	63.0	http://dbpedia.org/resource/The_Bright_Lights_of_America
848.0	bad	The Dangermen Sessions, Vol. 1	Madness	16-Aug-05	63.0	http://dbpedia.org/resource/The_Dangermen_Sessions_Vol._1
849.0	bad	The Fire Theft	The Fire Theft	23-Sep-03	63.0	http://dbpedia.org/resource/The_Fire_Theft_(album)
852.0	bad	Evanescence	Evanescence	11-Oct-11	63.0	http://dbpedia.org/resource/The_Open_Door
853.0	bad	Strangest Things	Longwave	18-Mar-03	63.0	http://dbpedia.org/resource/The_Strangest_Things
855.0	bad	The Unforgiving	Within Temptation	29-Mar-11	63.0	http://dbpedia.org/resource/The_Unforgiving
858.0	bad	Tropical Storm	Beenie Man	20-Aug-02	63.0	http://dbpedia.org/resource/Tropical_Storm_(album)
859.0	bad	Under The Iron Sea	Keane	20-Jun-06	63.0	http://dbpedia.org/resource/Under_the_Iron_Sea
860.0	bad	Vehicles & Animals	Athlete	18-May-04	63.0	http://dbpedia.org/resource/Vehicles_&_Animals
861.0	bad	Waiting For The Sirens' Call	New Order	26-Apr-05	63.0	http://dbpedia.org/resource/Waiting_for_the_Sirens'_Call
862.0	bad	3 Words	Cheryl Cole	26-Oct-09	62.0	http://dbpedia.org/resource/3_Words
863.0	bad	Abnormally Attracted To Sin	Tori Amos	19-May-09	62.0	http://dbpedia.org/resource/Abnormally_Attracted_to_Sin
864.0	bad	All The Plans	Starsailor	9-Mar-09	62.0	http://dbpedia.org/resource/All_the_Plans
865.0	bad	Alphabutt	Kimya Dawson	9-Sep-08	62.0	http://dbpedia.org/resource/Alphabutt
866.0	bad	Apocalyptic Love	Slash	22-May-12	62.0	http://dbpedia.org/resource/Apocalyptic_Love
867.0	bad	Audioslave	Audioslave	19-Nov-02	62.0	http://dbpedia.org/resource/Audioslave_(DVD)
868.0	bad	Battle For The Sun	Placebo	9-Jun-09	62.0	http://dbpedia.org/resource/Battle_for_the_Sun
869.0	bad	Beaus$eros	Busdriver	21-Feb-12	62.0	http://dbpedia.org/resource/Beaus$Eros
870.0	bad	Before I Self Destruct	50 Cent	16-Nov-09	62.0	http://dbpedia.org/resource/Before_I_Self_Destruct
871.0	bad	Beg For Mercy	G-Unit	14-Nov-03	62.0	http://dbpedia.org/resource/Beg_for_Mercy
872.0	bad	Bittersweet World	Ashlee Simpson	22-Apr-08	62.0	http://dbpedia.org/resource/Bittersweet_World
873.0	bad	Body Language	Kylie Minogue	10-Feb-04	62.0	http://dbpedia.org/resource/Body_Language_Live
874.0	bad	Built From Scratch	The X-Ecutioners	29-Jan-02	62.0	http://dbpedia.org/resource/Built_from_Scratch
875.0	bad	Christmas In The Heart	Bob Dylan	13-Oct-09	62.0	http://dbpedia.org/resource/Christmas_in_the_Heart
877.0	bad	Crazy Clown Time	David Lynch	8-Nov-11	62.0	http://dbpedia.org/resource/Crazy_Clown_Time
878.0	bad	Cryptomnesia	El Grupo Nuevo de Omar Rodriguez Lopez	5-May-09	62.0	http://dbpedia.org/resource/Cryptomnesia_(album)
879.0	bad	Dark End Of The Street [EP]	Cat Power	9-Dec-08	62.0	http://dbpedia.org/resource/Dark_End_of_the_Street_(album)
880.0	bad	Devil's Music	Teddybears	5-Jul-11	62.0	http://dbpedia.org/resource/Devil's_Music
881.0	bad	Do Rabbits Wonder	Whirlwind Heat	15-Apr-03	62.0	http://dbpedia.org/resource/Do_Rabbits_Wonder%3F
882.0	bad	Do You Know Squarepusher	Squarepusher	1-Oct-02	62.0	http://dbpedia.org/resource/Do_You_Know_Squarepusher
883.0	bad	Emotional Traffic	Tim McGraw	24-Jan-12	62.0	http://dbpedia.org/resource/Emotional_Traffic
885.0	bad	Fear Yourself	Daniel Johnston	25-Mar-03	62.0	http://dbpedia.org/resource/Fear_Yourself
889.0	bad	Free Somehow	Widespread Panic	12-Feb-08	62.0	http://dbpedia.org/resource/Free_Somehow
890.0	bad	Freedom of Speech	Speech Debelle	21-Feb-12	62.0	http://dbpedia.org/resource/Freedom_of_Speech_(Speech_Debelle_album)
891.0	bad	Game Tested Streets Approved	Black Rob	26-Jul-11	62.0	http://dbpedia.org/resource/Game_Tested,_Streets_Approved
892.0	bad	GhostDeini The Great	Ghostface Killah	16-Dec-08	62.0	http://dbpedia.org/resource/GhostDeini_the_Great
893.0	bad	Goddess In The Doorway	Mick Jagger	20-Nov-01	62.0	http://dbpedia.org/resource/Goddess_in_the_Doorway
895.0	bad	I Am...Sasha Fierce	Beyonce	18-Nov-08	62.0	http://dbpedia.org/resource/I_Am..._Sasha_Fierce
896.0	bad	I Am the West	Ice Cube	28-Sep-10	62.0	http://dbpedia.org/resource/I_Am_the_West
897.0	bad	If Songs Could Be Held	Rosie Thomas	13-Sep-05	62.0	http://dbpedia.org/resource/If_Songs_Could_Be_Held
898.0	bad	In Your Dreams	Stevie Nicks	3-May-11	62.0	http://dbpedia.org/resource/In_Your_Dreams_(album)
899.0	bad	JackInABox	Turin Brakes	7-Jun-05	62.0	http://dbpedia.org/resource/Jackinabox
900.0	bad	Karmacode	Lacuna Coil	4-Apr-06	62.0	http://dbpedia.org/resource/Karmacode
901.0	bad	Kids in the Street	The All-American Rejects	26-Mar-12	62.0	http://dbpedia.org/resource/Kids_in_the_Street
903.0	bad	Killing Puritans	Armand Van Helden	6-Jun-00	62.0	http://dbpedia.org/resource/Killing_Puritans
905.0	bad	Let's Bottle Bohemia	The Thrills	14-Sep-04	62.0	http://dbpedia.org/resource/Let's_Bottle_Bohemia
909.0	bad	Meteora	Linkin Park	25-Mar-03	62.0	http://dbpedia.org/resource/Meteora_(album)
910.0	bad	Morning View	Incubus	23-Oct-01	62.0	http://dbpedia.org/resource/Morning_View_Sessions
912.0	bad	Neighborhood Watch	Dilated Peoples	6-Apr-04	62.0	http://dbpedia.org/resource/Neighborhood_Watch_(album)
915.0	bad	Panic Movement	The Hiss	23-Mar-04	62.0	http://dbpedia.org/resource/Panic_Movement_(album)
916.0	bad	Paper Walls	Yellowcard	17-Jul-07	62.0	http://dbpedia.org/resource/Paper_Walls
917.0	bad	Paralytic Stalks	Of Montreal	7-Feb-12	62.0	http://dbpedia.org/resource/Paralytic_Stalks
919.0	bad	Pray IV Reign	Jim Jones	24-Mar-09	62.0	http://dbpedia.org/resource/Pray_IV_Reign
922.0	bad	Red River Blue	Blake Shelton	12-Jul-11	62.0	http://dbpedia.org/resource/Red_River_Blue
923.0	bad	Ripe	Ben Lee	18-Sep-07	62.0	http://dbpedia.org/resource/Ripe_(album)
926.0	bad	Sing Along To Songs You Don't Know	Mum	22-Sep-09	62.0	http://dbpedia.org/resource/Sing_Along_to_Songs_You_Don't_Know
927.0	bad	Slicker Than Your Average	Craig David	19-Nov-02	62.0	http://dbpedia.org/resource/Slicker_Than_Your_Average
928.0	bad	Strength In Numbers	Calla	20-Feb-07	62.0	http://dbpedia.org/resource/Strength_in_Numbers_(Calla_album)
929.0	bad	Stupid Love	Mindy Smith	11-Aug-09	62.0	http://dbpedia.org/resource/Stupid_Love
932.0	bad	Symphonicities	Sting	13-Jul-10	62.0	http://dbpedia.org/resource/Symphonicities
933.0	bad	The Best Little Secrets Are Kept	Louis XIV	22-Mar-05	62.0	http://dbpedia.org/resource/The_Best_Little_Secrets_Are_Kept
935.0	bad	The Head and the Heart	The Head and the Heart	16-Apr-11	62.0	http://dbpedia.org/resource/The_Head_and_the_Heart_(album)
937.0	bad	The Less You Know, The Better	DJ Shadow	4-Oct-11	62.0	http://dbpedia.org/resource/The_Less_You_Know,_the_Better
938.0	bad	The Long Road	Nickelback	23-Sep-03	62.0	http://dbpedia.org/resource/The_Long_Road
939.0	bad	The Outsider	DJ Shadow	19-Sep-06	62.0	http://dbpedia.org/resource/The_Outsider_(DJ_Shadow_album)
940.0	bad	The Ragpicker's Dream	Mark Knopfler	1-Oct-02	62.0	http://dbpedia.org/resource/The_Ragpicker's_Dream
941.0	bad	The Sun And The Moon	The Bravery	22-May-07	62.0	http://dbpedia.org/resource/The_Sun_and_the_Moon
942.0	bad	The Wanted [EP]	The Wanted	24-Apr-12	62.0	http://dbpedia.org/resource/The_Wanted_(EP)
943.0	bad	Three's Co.	The Tyde	29-Aug-06	62.0	http://dbpedia.org/resource/Three's_Co.
944.0	bad	Tomorrow's World	Erasure	11-Oct-11	62.0	http://dbpedia.org/resource/Tomorrow's_World_(album)
945.0	bad	Tweekend	The Crystal Method	31-Jul-01	62.0	http://dbpedia.org/resource/Tweekend
948.0	bad	Vices & Virtues	Panic! At the Disco	22-Mar-11	62.0	http://dbpedia.org/resource/Vices_&_Virtues
949.0	bad	Wake Up And Smell The Coffee	The Cranberries	23-Oct-01	62.0	http://dbpedia.org/resource/Wake_Up_and_Smell_the_Coffee
953.0	bad	22-20s	22-20s	19-Apr-05	61.0	http://dbpedia.org/resource/22-20s_(album)
954.0	bad	7th Symphony	Apocalyptica	24-Aug-10	61.0	http://dbpedia.org/resource/7th_Symphony_(album)
955.0	bad	Audio Day Dream	Blake Lewis	4-Dec-07	61.0	http://dbpedia.org/resource/A.D.D._(Audio_Day_Dream)
957.0	bad	A New Tide	Gomez	31-Mar-09	61.0	http://dbpedia.org/resource/A_New_Tide
959.0	bad	Bicycles & Tricycles	The Orb	13-Jul-04	61.0	http://dbpedia.org/resource/Bicycles_&_Tricycles
960.0	bad	Blood for the Master	Goatwhore	14-Feb-12	61.0	http://dbpedia.org/resource/Blood_for_the_Master
961.0	bad	Brass Knuckles	Nelly	16-Sep-08	61.0	http://dbpedia.org/resource/Brass_Knuckles_(album)
964.0	bad	Charango	Morcheeba	16-Jul-02	61.0	http://dbpedia.org/resource/Charango_(album)
965.0	bad	Clothes Drop	Shaggy	20-Sep-05	61.0	http://dbpedia.org/resource/Clothes_Drop
966.0	bad	David Cook	David Cook	18-Nov-08	61.0	http://dbpedia.org/resource/David_Cook_(album)
967.0	bad	Dignity	Hilary Duff	3-Apr-07	61.0	http://dbpedia.org/resource/Dignity_(album)
970.0	bad	Foot Of The Mountain	a-ha	27-Jul-09	61.0	http://dbpedia.org/resource/Foot_of_the_Mountain
971.0	bad	Fork In The Road	Neil Young	7-Apr-09	61.0	http://dbpedia.org/resource/Fork_in_the_Road
974.0	bad	Godspeed On The Devil's Thunder	Cradle of Filth	28-Oct-08	61.0	http://dbpedia.org/resource/Godspeed_on_the_Devil's_Thunder
975.0	bad	Help Wanted Nights	The Good Life	11-Sep-07	61.0	http://dbpedia.org/resource/Help_Wanted_Nights
976.0	bad	Here We Stand	The Fratellis	10-Jun-08	61.0	http://dbpedia.org/resource/Here_We_Stand_(The_Fratellis_album)
977.0	bad	Hopes And Fears	Keane	25-May-04	61.0	http://dbpedia.org/resource/Hopes_and_Fears
979.0	bad	I Had the Blues But I Shook Them Loose	Bombay Bicycle Club	6-Jul-09	61.0	http://dbpedia.org/resource/I_Had_the_Blues_But_I_Shook_Them_Loose
980.0	bad	In the Key of Disney	Brian Wilson	24-Oct-11	61.0	http://dbpedia.org/resource/In_the_Key_of_Disney
983.0	bad	Legendary Weapons	Wu-Tang Clan	26-Jul-11	61.0	http://dbpedia.org/resource/Legendary_Weapons
984.0	bad	Let Them Talk	Hugh Laurie	6-Sep-11	61.0	http://dbpedia.org/resource/Let_Them_Talk
985.0	bad	Live Like You Were Dying	Tim McGraw	24-Aug-04	61.0	http://dbpedia.org/resource/Live_Like_You_Were_Dying
986.0	bad	Love Notes/Letter Bombs	The Submarines	5-Apr-11	61.0	http://dbpedia.org/resource/Love_Notes/Letter_Bombs
987.0	bad	Malice N Wonderland	Snoop Dogg	8-Dec-09	61.0	http://dbpedia.org/resource/Malice_n_Wonderland
989.0	bad	Modulate	Bob Mould	12-Mar-02	61.0	http://dbpedia.org/resource/Modulate_(album)
990.0	bad	Moment Bends	Architecture in Helsinki	3-May-11	61.0	http://dbpedia.org/resource/Moment_Bends
992.0	bad	Music for Courage and Confidence	Mark Eitzel	23-Apr-02	61.0	http://dbpedia.org/resource/Music_for_Courage_and_Confidence
993.0	bad	My Guilty Pleasure	Sally Shapiro	25-Aug-09	61.0	http://dbpedia.org/resource/My_Guilty_Pleasure
994.0	bad	My Private Nation	Train	3-Jun-03	61.0	http://dbpedia.org/resource/My_Private_Nation
997.0	bad	Out Of Nothing	Embrace	14-Jun-05	61.0	http://dbpedia.org/resource/Out_of_Nothing
998.0	bad	People Are Expensive	Echobelly	21-May-01	61.0	http://dbpedia.org/resource/People_Are_Expensive
999.0	bad	Polly Scattergood	Polly Scattergood	19-May-09	61.0	http://dbpedia.org/resource/Polly_Scattergood_(album)
