id	album	artist	date	rating	DBpedia_URL	label
1530.0	Rascalize	The Rascals	23-Jun-08	48.0	http://dbpedia.org/resource/Rascalize	bad
1531.0	Second Round's On Me	Obie Trice	15-Aug-06	48.0	http://dbpedia.org/resource/Second_Round's_on_Me	bad
1532.0	Sex Dreams And Denim Jeans	Uffie	22-Jun-10	48.0	http://dbpedia.org/resource/Sex_Dreams_and_Denim_Jeans	bad
1534.0	Streets Of Gold	3OH!3	29-Jun-10	48.0	http://dbpedia.org/resource/Streets_of_Gold	bad
1540.0	Brooklyn's Don Diva	Foxy Brown	13-May-08	47.0	http://dbpedia.org/resource/Brooklyn's_Don_Diva	bad
1545.0	Other People's Songs	Erasure	28-Jan-03	47.0	http://dbpedia.org/resource/Other_People's_Songs	bad
1553.0	Types Of Wood	Whirlwind Heat	16-May-06	47.0	http://dbpedia.org/resource/Types_of_Wood	bad
1555.0	Pull The Pin	Stereophonics	15-Oct-07	46.0	http://dbpedia.org/resource/Pull_the_Pin	bad
1557.0	Weird Revolution	Butthole Surfers	28-Aug-01	46.0	http://dbpedia.org/resource/Weird_Revolution	bad
1560.0	Como Ama Una Mujer	Jennifer Lopez	27-Mar-07	45.0	http://dbpedia.org/resource/Como_Ama_una_Mujer	bad
1563.0	Guitar Heaven: The Greatest Guitar Classics of All Time	Santana	21-Sep-10	45.0	http://dbpedia.org/resource/Guitar_Heaven:_The_Greatest_Guitar_Classics_of_All_Time	bad
1572.0	The Weirdness	The Stooges	6-Mar-07	44.0	http://dbpedia.org/resource/The_Weirdness	bad
1579.0	Jewellery Quarter	The Twang	3-Aug-09	42.0	http://dbpedia.org/resource/Jewellery_Quarter_(album)	bad
1581.0	14 Shades Of Grey	Staind	20-May-03	41.0	http://dbpedia.org/resource/14_Shades_of_Grey	bad
1585.0	A Lively Mind	Paul Oakenfold	6-Jun-06	40.0	http://dbpedia.org/resource/A_Lively_Mind	bad
1588.0	Never Gone	Backstreet Boys	14-Jun-05	40.0	http://dbpedia.org/resource/Never_Gone	bad
1593.0	Life On Display	Puddle Of Mudd	25-Nov-03	37.0	http://dbpedia.org/resource/Life_on_Display	bad
1594.0	Slick Dogs And Ponies	Louis XIV	29-Jan-08	37.0	http://dbpedia.org/resource/Slick_Dogs_and_Ponies	bad
1595.0	Juliana's Pony: Total System Failure	Juliana Hatfield	16-May-00	35.0	http://dbpedia.org/resource/Juliana's_Pony:_Total_System_Failure	bad
1598.0	Playing With Fire	Kevin Federline	31-Oct-06	15.0	http://dbpedia.org/resource/Playing_with_Fire_(Kevin_Federline_album)	bad
1599.0	Testify	Phil Collins	12-Nov-02	34.0	http://dbpedia.org/resource/Testify_(Phil_Collins_album)	bad
